symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,blue_weekly,max_blue_weekly,blue_weeks,lired_daily,lired_days,lired_weekly,lired_weeks,company_name
XES,59.74,45931.0,274.391794,0.0,0.0,0,0.0,263.21922380713124,2,0.0,0,0.0,0,SPDR S&P Oil & Gas  Equipment & Services ETF
LENZ,24.1,108383.0,261.20303,0.0,0.0,0,0.0,313.9508471497828,2,0.0,0,0.0,0,"LENZ Therapeutics, Inc. Common Stock"
BCO,87.5917,124639.0,1091.7341896300002,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,The Brink's Company
DBI,2.605,1258646.0,327.87728300000003,231.53398237805797,231.53398237805797,2,350.0,350.0,3,0.0,0,0.0,0,Designer Brands Inc.
NEO,9.635,862706.0,831.217231,0.0,0.0,0,0.0,295.78903252947805,2,0.0,0,0.0,0,"NeoGenomics, Inc."
ETH,15.17,456962.0,693.211354,0.0,0.0,0,0.0,221.56591200301955,3,0.0,0,0.0,0,Grayscale Ethereum Mini Trust ETF
EU,1.365,1093344.0,149.241456,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,enCore Energy Corp.
DON,46.4221,65691.0,304.95141710999997,0.0,0.0,0,0.0,201.72955231815402,2,0.0,0,0.0,0,WisdomTree U.S. MidCap Dividend Fund
CHCO,114.05,38310.0,436.92555,0.0,258.50109891605445,1,0.0,173.18616380144283,2,0.0,0,0.0,0,City Holding Co
VIOO,89.1401,108525.0,967.39293525,0.0,0.0,0,0.0,187.49321349746384,2,0.0,0,0.0,0,Vanguard S&P Small-Cap 600 ETF
DECW,29.2941,189623.0,555.48351243,0.0,0.0,0,0.0,307.20949967196924,2,0.0,0,0.0,0,AllianzIM U.S. Large Cap Buffer20 Dec ETF
BDX,199.81,2753006.0,55007.812886,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Yahoo Finance
SPXC,128.64,117612.0,1512.9607679999997,0.0,0.0,0,0.0,189.78589447032488,2,0.0,0,0.0,0,"SPX Technologies, Inc."
UPBD,20.6248,190496.0,392.89419008,0.0,305.3869780600214,1,264.09566074069295,264.09566074069295,3,0.0,0,0.0,0,"Upbound Group, Inc. Common Stock"
ETHA,12.2,5242516.0,6395.869519999999,0.0,0.0,0,0.0,305.6628532321583,3,0.0,0,0.0,0,iShares Ethereum Trust ETF
VRNT,16.15,364269.0,588.2944349999999,0.0,0.0,0,0.0,322.81998201232386,3,0.0,0,0.0,0,Verint Systems Inc
CAL,15.045,412263.0,620.2496835,181.57769224755816,181.57769224755816,2,263.9226798088009,263.9226798088009,3,0.0,0,0.0,0,Caleres Inc
SCVL,17.05,233629.0,398.337445,0.0,165.7278889893548,2,162.7688074022725,162.7688074022725,2,0.0,0,0.0,0,Shoe Carnival Inc
FXZ,51.52,29308.0,150.99481600000001,0.0,0.0,0,0.0,182.31823969941675,3,0.0,0,0.0,0,First Trust Materials AlphaDEX Fund
TROW,86.995,958352.0,8337.183224,0.0,0.0,0,0.0,163.1612946583295,2,0.0,0,0.0,0,"T. Rowe Price Group, Inc."
AVT,47.185,543197.0,2563.0750445,0.0,0.0,0,0.0,234.11981645058998,2,0.0,0,0.0,0,"Avnet, Inc."
TFLR,50.305,21103.0,106.1586415,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,T. Rowe Price Floating Rate ETF
PECO,36.31,337232.0,1224.489392,0.0,0.0,0,0.0,205.89143385977923,2,0.0,0,0.0,0,"Phillips Edison & Company, Inc. Common Stock"
RING,42.84,561200.0,2404.1808000000005,0.0,0.0,0,0.0,0.0,0,0.0,0,-199.02411081477788,3,iShares MSCI Global Gold Miners ETF
UPB,8.81,164967.0,145.335927,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Upstream Bio, Inc. Common Stock"
XLK,194.38,2486140.0,48325.58932,0.0,0.0,0,0.0,350.00000000000006,2,0.0,0,0.0,0,Technology Select Sector SPDR Fund
XOM,108.23,10436832.0,112957.83273600001,0.0,0.030494721561788007,0,0.0,270.3414972293794,2,0.0,0,0.0,0,Exxon Mobil Corporation
GMAY,34.9196,169068.0,590.3786932800001,0.0,0.0,0,0.0,287.6249259691414,2,0.0,0,0.0,0,FT Vest U.S. Equity Moderate Buffer ETF - May
OBK,30.6301,43719.0,133.91173418999998,0.0,214.5986116171827,1,0.0,222.97932811580137,2,0.0,0,0.0,0,"Origin Bancorp, Inc."
WLK,92.44,268871.0,2485.443524,0.0,0.0,0,0.0,188.15371007917244,4,0.0,0,0.0,0,Westlake Corporation
T,27.355,12812422.0,35048.380381,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Yahoo Finance
AMD,87.85,24012340.0,210948.40689999997,0.0,0.0,0,0.0,192.04592836419172,2,0.0,0,0.0,0,Advanced Micro Devices
HTBK,8.715,285127.0,248.48818050000003,0.0,202.49972556391606,1,0.0,290.731006260799,2,0.0,0,0.0,0,Heritage Commerce Corp
VCEL,41.34,136022.0,562.3149480000001,0.0,0.0,0,0.0,208.61842761899305,2,0.0,0,0.0,0,Vericel Corporation
IQQQ,35.345,43019.0,152.0506555,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,ProShares Nasdaq-100 High Income ETF
CHEB,10.36,103977.0,107.72017199999999,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,4,Chenghe Acquisition II Co.
FSS,75.69,239545.0,1813.116105,0.0,0.0,0,0.0,170.38004192956285,3,0.0,0,0.0,0,Federal Signal Corp.
RC,4.395,1409870.0,619.6378649999999,232.5471375204271,232.5471375204271,3,214.64078897285071,214.64078897285071,3,0.0,0,0.0,0,Ready Capital Corporation
DFAT,47.5695,364395.0,1733.4087952500001,0.0,0.0,0,0.0,205.6640396468767,2,0.0,0,0.0,0,Dimensional U.S. Targeted Value ETF
JBHT,129.94,1179713.0,15329.190722,0.0,152.9990690324656,1,169.9089333784355,169.9089333784355,4,0.0,0,0.0,0,"J.B. Hunt Transport Services, Inc."
ESI,19.065,1052923.0,2007.3976995,0.0,0.0,0,0.0,224.200041053696,3,0.0,0,0.0,0,Element Solutions Inc.
KBWD,13.04,141793.0,184.89807199999998,0.0,0.0,0,0.0,256.2316588853682,2,0.0,0,0.0,0,Invesco KBW High Dividend Yield Financial ETF
HOV,95.295,43702.0,416.458209,0.0,0.0,0,0.0,214.48929392546796,2,0.0,0,0.0,0,"Hovnanian Enterprises, Inc. Class A"
ETHU,26.52,666143.0,1766.611236,0.0,368.1828039426133,1,0.0,350.0,3,0.0,0,0.0,0,2x Ether ETF
SCHH,20.795,4421617.0,9194.7525515,0.0,0.0,0,0.0,239.72235919765342,2,0.0,0,0.0,0,Schwab U.S. REIT ETF
MSGM,2.2263,16169919.0,3599.9090669700004,0.0,0.0,0,0.0,350.0,2,-134.2932493699306,0,-200.16007560467955,1,Motorsport Games Inc. Class A Common Stock
TPH,29.69,646891.0,1920.619379,0.0,0.0,0,0.0,262.77889664282367,2,0.0,0,0.0,0,"Tri Pointe Homes, Inc."
PPTA,13.225,470247.0,621.9016575,0.0,0.0,0,0.0,0.0,0,0.0,3,-141.2105248642998,0,Perpetua Resources Corp. Common Shares
WWW,10.8,526895.0,569.0466,0.0,0.0,0,0.0,194.7415489392349,2,0.0,0,0.0,0,"Wolverine World Wide, Inc."
DAWN,6.805,743013.0,505.6203465,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Day One Biopharmaceuticals, Inc. Common Stock"
TFIN,47.905,601529.0,2881.6246745000003,173.6297988800485,173.6297988800485,1,285.2486575544342,285.2486575544342,4,0.0,0,0.0,0,"Triumph Financial, Inc. Common Stock"
ETHT,3.685,2730497.0,1006.1881445,0.0,353.6581242709323,1,0.0,350.0,3,0.0,0,0.0,0,ProShares Ultra Ether ETF
BYND,2.79,2527593.0,705.198447,0.0,149.05931203756163,0,231.5392968155499,231.5392968155499,3,0.0,0,0.0,0,"Beyond Meat, Inc. Common Stock"
ULCC,3.195,1988459.0,635.3126505,0.0,246.66552300415273,1,0.0,259.93405084766385,2,0.0,0,0.0,0,"Frontier Group Holdings, Inc. Common Stock"
TGB,2.135,12624726.0,2695.379001,0.0,0.0,0,0.0,228.0580270571896,2,0.0,0,0.0,0,Taseko Mines Limited
DMRC,11.64,112855.0,131.36321999999998,0.0,0.0,0,0.0,252.00068880507874,4,0.0,0,0.0,0,Digimarc Corporation
MLM,497.17,136652.0,6793.927484000001,0.0,0.0,0,0.0,215.27543530147807,2,0.0,0,0.0,0,"Martin Marietta Materials, Inc."
GOLY,28.798,36988.0,106.51804239999998,0.0,0.0,0,0.0,0.0,0,-286.1533614188904,2,-329.81244513919887,4,Strategy Shares Gold Enhanced Yield ETF
PLUG,0.9032,100659319.0,9091.54969208,132.37255543615694,132.37255543615694,0,225.57789914561815,225.57789914561815,4,0.0,0,0.0,0,Plug Power Inc.
MSSM,40.45,165856.0,670.88752,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Morgan Stanley Pathway Small-Mid Cap Equity ETF
MURA,2.675,4956058.0,1325.7455149999998,0.0,0.0,0,0.0,212.2398172528992,3,0.0,0,0.0,0,Mural Oncology plc Ordinary Shares
NXRT,36.445,46980.0,171.21861,0.0,0.0,0,0.0,185.021055326857,2,0.0,0,0.0,0,NexPoint Residential Trust Inc
FUTY,50.865,105852.0,538.416198,0.0,0.0,0,0.0,190.85806511142837,2,0.0,0,0.0,0,Fidelity MSCI Utilities Index ETF
AVY,171.72,313957.0,5391.269604,0.0,0.0,0,0.0,286.7047335724707,3,0.0,0,0.0,0,Avery Dennison Corp.
ELS,65.34,676471.0,4420.061514,0.0,0.0,0,0.0,232.63175446917853,2,0.0,0,0.0,0,"Equity Lifestyle Properties, Inc."
W,26.74,3052988.0,8163.689911999999,0.0,0.0,0,0.0,265.47511788342285,2,0.0,0,0.0,0,Wayfair Inc.
GTY,29.24,236204.0,690.660496,0.0,0.0,0,0.0,184.25083734514808,2,0.0,0,0.0,0,Getty Realty Corp.
ARDT,12.565,161055.0,202.36560749999998,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Ardent Health Partners, Inc."
IBHG,22.045,73943.0,163.00734350000002,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,iShares iBonds 2027 Term High Yield and Income ETF
PR,12.0799,8749156.0,10568.89295644,0.0,0.0,0,0.0,207.9260805066932,2,0.0,0,0.0,0,Permian Resources Corporation
REGN,562.19,395845.0,22254.010055000002,0.0,0.0,0,0.0,327.6375304277046,3,0.0,0,0.0,0,"Regeneron Pharmaceuticals, Inc."
VTEI,97.47,72069.0,702.456543,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Vanguard Intermediate-Term Tax-Exempt Bond ETF
GPCR,21.41,4549929.0,9741.397989000001,0.0,0.0,0,0.0,290.99837161342947,3,-54.73706857221145,0,0.0,0,Structure Therapeutics Inc. American Depositary Shares
HBI,4.425,2347745.0,1038.8771625,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Hanesbrands, Inc."
BTBT,1.8,5776953.0,1039.85154,0.0,119.33930254098051,0,0.0,196.60986804188545,3,0.0,0,0.0,0,"Bit Digital, Inc. Ordinary Shares"
LADR,10.25,339340.0,347.8235,0.0,0.0,0,0.0,331.5381368097,2,0.0,0,0.0,0,LADDER CAPITAL CORP
LVHD,39.785,112864.0,449.02942399999995,0.0,0.0,0,0.0,182.87213096039258,2,0.0,0,0.0,0,Franklin U.S. Low Volatility High Dividend Index ETF
MSFT,370.695,12329873.0,457062.22717349994,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Microsoft Corporation
ETHE,13.41,2477281.0,3322.033821,0.0,0.0,0,0.0,261.372993857126,3,0.0,0,0.0,0,Grayscale Ethereum Trust ETF
ZTO,18.84,600777.0,1131.863868,0.0,0.0,0,0.0,212.93237992147928,2,0.0,0,0.0,0,"ZTO Express (Cayman) Inc. American Depositary Shares, each representing one Class A ordinary share"
ALLY,31.715,3939720.0,12494.821979999999,0.0,0.0,0,0.0,225.8014760687596,2,0.0,0,0.0,0,Ally Financial Inc.
DRLL,25.86,39001.0,100.856586,0.0,0.0,0,0.0,183.0907901383832,2,0.0,0,0.0,0,Strive U.S. Energy ETF
QQA,43.97,122886.0,540.329742,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Invesco QQQ Income Advantage ETF
AMR,123.13,130883.0,1611.562379,0.0,0.0,0,0.0,232.82409132130434,3,0.0,0,0.0,0,"Alpha Metallurgical Resources, Inc."
CURI,3.16,332922.0,105.203352,0.0,0.0,0,0.0,0.0,0,-178.7309562764872,1,-183.28760039730676,2,CuriosityStream Inc. Class A Common Stock
IRBT,1.96,1003166.0,196.620536,0.0,151.58408878961168,1,217.85714526895433,227.35977260601487,3,0.0,0,0.0,0,iRobot Corporation
SRS,50.15,21638.0,108.51456999999999,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,ProShares UltraShort Real Estate
UNG,17.065,4440269.0,7577.3190485,0.0,198.58815149833288,3,0.0,0.0,0,0.0,0,0.0,0,"United States Natural Gas Fund, LP Unit"
FRI,26.4499,39225.0,103.74973275,0.0,0.0,0,0.0,272.00157586214027,2,0.0,0,0.0,0,First Trust S&P REIT Index Fund
SUZ,9.0,574005.0,516.6045,0.0,0.0,0,0.0,240.07164354898586,3,0.0,0,0.0,0,Suzano S.A. American Depositary Shares (each representing one Ordinary Share ) representing one Ordinary Share)
COGT,4.275,450532.0,192.60243,0.0,0.0,0,0.0,273.75498591286026,3,0.0,0,0.0,0,"Cogent Biosciences, Inc. Common Stock"
AGIO,27.51,288216.0,792.882216,0.0,0.0,0,0.0,294.58029072934926,3,0.0,0,0.0,0,"Agios Pharmaceuticals, Inc."
MTH,65.465,495510.0,3243.8562150000002,0.0,0.0,0,0.0,166.13678537234895,3,0.0,0,0.0,0,Meritage Homes Corporation
MORN,279.08,126743.0,3537.1436439999998,0.0,0.0,0,0.0,263.23473867172135,2,0.0,0,0.0,0,"Morningstar, Inc."
FNKO,4.3,897475.0,385.91425,0.0,187.04824194543818,3,153.37134133171202,153.37134133171202,2,0.0,0,0.0,0,"Funko, Inc. Class A Common Stock"
OUNZ,31.9764,1231533.0,3937.9991821200006,0.0,0.0,0,0.0,0.0,0,0.0,3,-196.6622067520466,5,VanEck Merk Gold ETF
GNR,50.99,57717.0,294.298983,0.0,0.0,0,0.0,212.6172900221504,2,0.0,0,0.0,0,SPDR S&P Global Natural Resources ETF
APIE,29.34,59248.0,173.833632,0.0,0.0,0,0.0,194.62303778711708,2,0.0,0,0.0,1,ActivePassive International Equity ETF
RF,19.44,14416411.0,28025.502984000002,0.0,0.0,0,0.0,287.9145261163122,2,0.0,0,0.0,0,Regions Financial Corporation
AU,43.32,3630102.0,15725.601864000002,0.0,0.0,0,0.0,0.0,0,0.0,4,-66.48725403796855,0,AngloGold Ashanti plc
VTWG,175.995,11581.0,203.8198095,0.0,0.0,0,0.0,328.0489976206049,2,0.0,0,0.0,0,Vanguard Russell 2000 Growth ETF
HIBS,23.87,160893.0,384.05159100000003,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Direxion Daily S&P 500 High Beta Bear 3X Shares
TDW,34.57,535874.0,1852.516418,0.0,0.0,0,0.0,220.96120335717768,2,0.0,0,0.0,0,"Tidewater, Inc."
TECK,33.25,1535065.0,5104.091125,0.0,0.0,0,0.0,236.61489085901982,3,0.0,0,0.0,0,Teck Resources Limited
CYBN,7.2887,339847.0,247.70428289,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Cybin Inc.
ARIS,25.82,394579.0,1018.8029779999999,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"Aris Water Solutions, Inc."
ESML,36.0199,271164.0,976.7300163599999,0.0,0.0,0,0.0,190.6919596469113,2,0.0,0,0.0,0,iShares ESG Aware MSCI USA Small-Cap ETF
EIC,13.97,133932.0,187.103004,0.0,0.0,0,0.0,221.74538995798,2,0.0,0,0.0,0,Eagle Point Income Company Inc.
HMY,17.635,4639780.0,8182.2520300000015,0.0,0.0,0,0.0,0.0,0,0.0,4,-185.14031395310906,2,Harmony Gold Mining Company Limited
MDCP,26.67,236055.0,629.5586850000001,0.0,0.0,0,0.0,244.67832378599815,2,0.0,0,0.0,0,Victory Portfolios II VictoryShares THB Mid Cap ETF
SCHD,25.605,12051689.0,30858.349684500005,0.0,0.0,0,0.0,329.1777961408266,2,0.0,0,0.0,0,Schwab US Dividend Equity ETF
AMN,18.595,302135.0,561.8200324999999,102.58746951790874,102.58746951790874,0,229.49530748999993,229.49530748999993,3,0.0,0,0.0,0,AMN Healthcare Services
SITC,11.87,178497.0,211.87593899999996,0.0,0.0,0,0.0,249.27141787645297,4,0.0,0,0.0,0,SITE Centers Corp. Common Shares
UCB,24.8,374802.0,929.50896,0.0,177.32162321294393,1,0.0,252.3693580088239,2,0.0,0,0.0,0,"United Community Banks, Inc."
TREX,55.95,802407.0,4489.467165000001,0.0,0.0,0,0.0,196.60598218650924,2,0.0,0,0.0,0,"Trex Company, Inc."
GLD,305.65,15175813.0,463848.724345,0.0,0.0,0,0.0,0.0,0,0.0,3,-212.56250032740462,5,"SPDR Gold Trust, SPDR Gold Shares"
SOXQ,30.37,219734.0,667.332158,0.0,0.0,0,0.0,330.4658017474693,2,0.0,0,0.0,0,Invesco PHLX Semiconductor ETF
KORU,37.7988,45157.0,170.68804116,0.0,0.0,0,0.0,223.35248508908194,2,0.0,0,0.0,0,Direxion Daily South Korea Bull 3X Shares
SD,9.63,110887.0,106.784181,0.0,0.0,0,0.0,228.2218420891241,2,0.0,0,0.0,0,"SandRidge Energy, Inc."
AIPI,38.32,61881.0,237.127992,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,REX AI Equity Premium Income ETF
SPGC,3.0,1611649.9333,483.49497999,0.0,52.11582434098674,0,350.0,350.0,2,0.0,0,0.0,0,"Sacks Parente Golf, Inc. Common Stock"
EQIX,798.35,170964.0,13648.91094,0.0,0.0,0,0.0,210.98857856701136,3,0.0,0,0.0,0,"Equinix, Inc."
USPH,67.745,37677.0,255.2428365,0.0,0.0,0,0.0,163.58265842000102,3,0.0,0,0.0,0,US Physical Therapy Inc
CME,264.64,783805.0,20742.61552,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Yahoo Finance
FBCG,37.604,421283.0,1584.1925932,0.0,0.0,0,0.0,215.98798488033196,2,0.0,0,0.0,0,Fidelity Blue Chip Growth ETF
AXS,95.32,106179.0,1012.098228,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Axis Capital Holders Limited
NWE,59.08,297748.0,1759.095184,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"NorthWestern Energy Group, Inc. Common Stock"
STBA,34.81,54163.0,188.541403,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,S&T Bancorp Inc
VWO,43.63,5222810.0,22787.120030000002,0.0,0.0,0,0.0,192.63702582675845,2,0.0,0,0.0,0,Vanguard FTSE Emerging Markets ETF
HIMU,48.15,138297.0,665.900055,0.0,0.0,0,0.0,350.00000000000006,3,0.0,0,0.0,0,iShares High Yield Muni Active ETF
TCPC,6.81,280871.0,191.27315099999998,0.0,0.0,0,0.0,174.66738782639362,2,0.0,0,0.0,0,BlackRock TCP Capital Corp. Common Stock
CGGO,27.36,867648.0,2373.884928,0.0,0.0,0,0.0,264.58022287139744,2,0.0,0,0.0,0,Capital Group Global Growth Equity ETF
INGR,129.9,203101.0,2638.2819900000004,0.0,0.0,0,0.0,181.8414027746042,2,0.0,0,0.0,0,Ingredion Incorporated
PEY,19.665,171704.0,337.655916,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Invesco High Yield Equity Dividend Achievers ETF
MP,27.365,16355355.0,44756.4289575,0.0,0.0,0,0.0,0.0,0,0.0,0,-211.5707105932344,3,MP Materials Corp.
ITOS,6.55,599515.0,392.682325,0.0,0.0,0,0.0,218.08949945066723,3,0.0,0,0.0,0,"iTeos Therapeutics, Inc. Common Stock"
AORT,23.02,103582.0,238.44576400000003,0.0,0.0,0,0.0,338.19860549932747,2,0.0,0,0.0,0,"Artivion, Inc."
GEF,51.51,50189.0,258.523539,0.0,0.0,0,0.0,279.85753732280773,2,0.0,0,0.0,0,"Greif, Inc."
PCVX,30.17,872085.0,2631.0804450000005,0.0,170.13240407057555,1,0.0,277.9299494793505,3,0.0,0,0.0,0,"Vaxcyte, Inc. Common Stock"
FMTO,0.019,177472667.0,337.1980673,312.3650842615303,363.8464379342467,3,350.0,350.0,5,0.0,0,0.0,0,Femto Technologies Inc. Common Stock
