symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,blue_weekly,max_blue_weekly,blue_weeks,lired_daily,lired_days,lired_weekly,lired_weeks,company_name
XSD,183.3407,54544.0,1000.0135140799999,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,SPDR S&P Semiconductor ETF
XCCC,36.96,31545.0,116.59031999999999,0.0,0.0,0,0.0,239.30479676431344,2,0.0,0,0.0,0,BondBloxx CCC-Rated USD High Yield Corporate Bond ETF
PAPI,25.3791,127077.0,322.50998907,0.0,0.0,0,0.0,266.3211045531987,2,0.0,0,0.0,0,Parametric Equity Premium Income ETF
DTD,73.31,18741.0,137.39027099999998,0.0,0.0,0,0.0,206.5935187074755,2,0.0,0,0.0,0,WisdomTree U.S. Total Dividend Fund
RDY,13.675,1580023.0,2160.6814525000004,0.0,0.0,0,0.0,205.16142768089722,2,-169.5502364628811,0,0.0,0,Dr. Reddy's Laboratories Limited American Depositary Shares
INVA,18.31,188981.0,346.024211,0.0,0.0,0,0.0,120.99717269652464,0,-304.4966943946502,4,0.0,0,"Innoviva, Inc. Common Stock"
CMRX,8.54,755560.0,645.2482399999999,0.0,0.0,0,0.0,0.0,0,-240.35283459209788,4,-350.0,5,"Chimerix, Inc."
CSL,362.98,349628.0,12690.797144000002,0.0,0.0,0,0.0,165.4633937112683,2,-148.98824673396695,0,0.0,0,"Carlisle Companies, Inc."
PONY,5.535,8374403.0,4635.2320605,0.0,333.3881008009361,5,311.95321580551865,311.95321580551865,5,0.0,0,0.0,0,Pony AI Inc. American Depositary Shares
PSC,46.75,54033.0,252.604275,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Principal Exchange-Traded Funds Principal U.S. Small-Cap ETF
BCE,22.215,1468542.0,3262.366053,0.0,0.0,0,0.0,188.58074799960605,2,0.0,0,0.0,0,"BCE, Inc."
NESR,6.235,212354.0,132.40271900000002,0.0,0.0,0,0.0,231.47379426955993,2,0.0,0,0.0,0,National Energy Services Reunited Corp. Ordinary Shares
JGLO,56.6,136967.0,775.2332200000001,0.0,0.0,0,0.0,261.4503175266657,2,0.0,0,0.0,0,JPMorgan Global Select Equity ETF
TAN,28.35,610996.0,1732.1736600000002,0.0,0.0,0,0.0,212.77026700065053,3,0.0,0,0.0,0,Invesco Solar ETF
DWAS,75.2805,34110.0,256.7817855,0.0,0.0,0,0.0,236.51319400164158,2,0.0,0,0.0,0,Invesco Exchange-Traded Fund Trust II Invesco Dorsey Wright SmallCap Momentum ETF
DTE,135.16,763156.0,10314.816496,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,DTE Energy Company
EOI,18.04,79981.0,144.285724,0.0,0.0,0,0.0,198.81824081764375,2,0.0,0,0.0,0,Eaton Vance Enhanced Equity Income Fund
EXAS,44.39,939148.0,4168.877972,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Exact Sciences Corp
RRGB,2.69,483711.0,130.118259,0.0,167.94383787735583,2,0.0,197.12211696072262,2,0.0,0,0.0,0,Red Robin Gourmet Burgers Inc
SIMO,41.93,302402.0,1267.971586,0.0,0.0,0,0.0,258.4064276393742,2,0.0,0,0.0,0,Silicon Motion Technology Corporation
MTSR,23.58,564143.0,1330.249194,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Metsera, Inc. Common Stock"
HVT,18.065,68955.0,124.56720750000002,0.0,205.29698583059604,1,0.0,169.02045130954295,3,0.0,0,0.0,0,"Haverty Furniture Companies, Inc."
SPT,19.6,338145.0,662.7642000000001,0.0,324.13509605360883,1,0.0,350.0,3,0.0,0,0.0,0,"Sprout Social, Inc Class A Common Stock"
SEE,26.88,879314.0,2363.596032,0.0,0.0,0,0.0,175.664212616656,2,0.0,0,0.0,0,Sealed Air Corp.
SMC,28.76,67838.0,195.102088,0.0,0.0,0,0.0,303.54870963526525,2,0.0,0,0.0,0,Summit Midstream Corporation
NRK,9.895,194485.0,192.4429075,0.0,0.0,0,0.0,201.78442577025965,3,0.0,0,0.0,0,Nuveen New York AMT-Free Quality Municipal Income Fund
ABM,48.325,192336.0,929.4637200000001,0.0,0.0,0,0.0,321.7496160561287,2,0.0,0,0.0,0,"ABM Industries, Inc."
STGW,5.445,434328.0,236.491596,0.0,0.0,0,0.0,208.9251108672323,2,0.0,0,0.0,0,Stagwell Inc. Class A Common Stock
CRL,108.745,768159.0,8353.3450455,0.0,0.0,0,0.0,274.65196042761255,3,0.0,0,0.0,0,Yahoo Finance
IGPT,39.005,79218.0,308.98980900000004,0.0,0.0,0,0.0,290.5065753775101,2,0.0,0,0.0,0,Invesco AI and Next Gen Software ETF
LYB,58.206,1937536.0,11277.622041600001,0.0,0.0,0,0.0,173.52831204872402,3,0.0,0,0.0,0,LyondellBasell Industries N.V.
XES,57.34,31797.0,182.32399800000002,0.0,0.0,0,0.0,263.2192238075191,2,0.0,0,0.0,0,SPDR S&P Oil & Gas  Equipment & Services ETF
BCO,92.34,173189.0,1599.227226,0.0,0.0,0,0.0,342.4966695487547,2,-219.12557516580412,1,0.0,0,The Brink's Company
LENZ,27.01,133665.0,361.02916500000003,0.0,0.0,0,0.0,313.9508471497828,2,-326.6548319090359,1,0.0,0,"LENZ Therapeutics, Inc. Common Stock"
NEO,10.1,773814.0,781.5521399999999,0.0,0.0,0,0.0,295.78903252947805,2,0.0,0,0.0,0,"NeoGenomics, Inc."
DBI,2.695,1134446.0,305.73319699999996,0.0,241.67022459553442,3,0.0,350.0,3,0.0,0,0.0,0,Designer Brands Inc.
ETH,16.97,2739795.0,4649.432115,0.0,0.0,0,0.0,221.56591248080832,3,0.0,0,0.0,0,Grayscale Ethereum Mini Trust ETF
EU,1.425,950305.0,135.4184625,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,enCore Energy Corp.
DON,46.86,281658.0,1319.8493879999999,0.0,0.0,0,0.0,201.75994554227069,2,0.0,0,0.0,0,WisdomTree U.S. MidCap Dividend Fund
CHCO,116.6,20972.0,244.53351999999998,0.0,0.0,0,0.0,173.18616485990492,2,0.0,0,0.0,0,City Holding Co
VIOO,90.81,135463.0,1230.139503,0.0,0.0,0,0.0,189.81759192122146,2,0.0,0,0.0,0,Vanguard S&P Small-Cap 600 ETF
BDX,203.115,1688829.0,34302.650233500004,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Yahoo Finance
UPBD,20.67,194582.0,402.20099400000004,0.0,324.306079214106,2,0.0,264.09566074069295,3,0.0,0,0.0,0,"Upbound Group, Inc. Common Stock"
SPXC,129.55,112110.0,1452.38505,0.0,0.0,0,0.0,189.78589447032493,2,0.0,0,0.0,0,"SPX Technologies, Inc."
ETHA,13.64,9656435.0,13171.377340000001,0.0,0.0,0,0.0,305.6628532321583,3,0.0,0,0.0,0,iShares Ethereum Trust ETF
VRNT,16.94,396600.0,671.8404,0.0,0.0,0,0.0,322.8211078331011,3,0.0,0,0.0,0,Verint Systems Inc
SCVL,17.53,368429.0,645.856037,0.0,165.7278889893548,3,0.0,162.7688074022725,2,0.0,0,0.0,0,Shoe Carnival Inc
CAL,15.255,522714.0,797.400207,0.0,181.5777269275151,2,0.0,263.9226798088014,3,0.0,0,0.0,0,Caleres Inc
FXZ,52.16,21430.0,111.77887999999999,0.0,0.0,0,0.0,184.8666898574418,3,0.0,0,0.0,0,First Trust Materials AlphaDEX Fund
CATX,2.315,662589.0,153.3893535,0.0,0.0,0,0.0,284.24829338046976,3,0.0,0,0.0,0,"Perspective Therapeutics, Inc."
TROW,87.15,1883791.0,16417.238565,0.0,0.0,0,0.0,163.1612946583295,2,0.0,0,0.0,0,"T. Rowe Price Group, Inc."
AVT,50.14,623689.0,3127.176646,0.0,0.0,0,0.0,234.11982916318104,2,-85.43001592636368,0,0.0,0,"Avnet, Inc."
FFEB,47.55,21878.0,104.02989,0.0,0.0,0,0.0,212.3698834513176,2,0.0,0,0.0,0,FT Vest U.S. Equity Buffer ETF - February
RING,41.01,472970.0,1939.64997,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,iShares MSCI Global Gold Miners ETF
UPB,9.05,218105.0,197.385025,0.0,0.0,0,0.0,350.0,3,-350.4911150935535,2,0.0,0,"Upstream Bio, Inc. Common Stock"
PECO,35.77,230903.0,825.9400310000001,0.0,0.0,0,0.0,205.89143385977923,2,0.0,0,0.0,0,"Phillips Edison & Company, Inc. Common Stock"
XLK,199.53,4618344.0,92149.817832,0.0,0.0,0,0.0,350.00000000000006,2,0.0,0,0.0,0,Technology Select Sector SPDR Fund
OBK,31.8,54246.0,172.50228,0.0,0.0,0,0.0,222.97932811580137,2,0.0,0,0.0,0,"Origin Bancorp, Inc."
XOM,107.49,8144796.0,87548.412204,0.0,0.0,0,0.0,270.3414972293794,2,0.0,0,0.0,0,Exxon Mobil Corporation
WLK,93.255,294493.0,2746.2944715,0.0,0.0,0,0.0,188.15371007917244,3,0.0,0,0.0,0,Westlake Corporation
T,26.95,25500512.0,68723.87984,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Yahoo Finance
AMD,91.86,28722185.0,263841.99141,0.0,0.0,0,0.0,192.04592836419172,2,0.0,0,0.0,0,Advanced Micro Devices
IQQQ,35.565,103824.0,369.250056,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,ProShares Nasdaq-100 High Income ETF
VCEL,40.495,205494.0,832.1479529999999,0.0,0.0,0,0.0,208.61842761899305,2,0.0,0,0.0,0,Vericel Corporation
FSS,76.465,314019.0,2401.1462835,0.0,0.0,0,0.0,170.38004192956342,2,0.0,0,0.0,0,Federal Signal Corp.
RC,4.4865,1282148.0,575.2357002,0.0,232.5471375204271,2,0.0,214.64078897285071,3,0.0,0,0.0,0,Ready Capital Corporation
DFAT,48.4818,489651.0,2373.91618518,0.0,0.0,0,0.0,205.6640396468767,2,0.0,0,0.0,0,Dimensional U.S. Targeted Value ETF
JBHT,131.49,935200.0,12296.944800000001,0.0,152.9990690324656,1,0.0,169.9089333784355,3,0.0,0,0.0,0,"J.B. Hunt Transport Services, Inc."
HTBK,9.1,121581.0,110.63870999999999,0.0,0.0,0,0.0,290.731006260799,2,0.0,0,0.0,0,Heritage Commerce Corp
ESI,19.64,2217646.0,4355.456744,0.0,0.0,0,0.0,224.2000410529447,3,0.0,0,0.0,0,Element Solutions Inc.
MXCT,2.82,675265.0,190.42472999999998,0.0,0.0,0,0.0,235.9070464530822,3,0.0,0,0.0,0,"MaxCyte, Inc. Common Stock"
KBWD,13.175,111422.0,146.798485,0.0,0.0,0,0.0,256.2327262384623,2,0.0,0,0.0,0,Invesco KBW High Dividend Yield Financial ETF
HOV,99.36,24842.0,246.830112,0.0,0.0,0,0.0,214.48929392546788,2,0.0,0,0.0,0,"Hovnanian Enterprises, Inc. Class A"
ETHU,32.85,1596555.0,5244.683175,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,2x Ether ETF
SCHH,20.62,5047491.0,10407.926442,0.0,0.0,0,0.0,239.7223592197055,2,0.0,0,0.0,0,Schwab U.S. REIT ETF
AVNM,58.6899,99247.0,582.4796505300001,0.0,0.0,0,0.0,177.67817454943952,2,0.0,0,0.0,0,Avantis All International Markets Equity ETF
WWW,12.52,619811.0,776.003372,0.0,0.0,0,0.0,194.7415490308066,2,0.0,0,0.0,0,"Wolverine World Wide, Inc."
TPH,31.13,440224.0,1370.4173119999998,0.0,0.0,0,0.0,262.77889664285703,2,0.0,0,0.0,0,"Tri Pointe Homes, Inc."
GLTR,132.73,33170.0,440.26541,0.0,0.0,0,0.0,0.0,0,0.0,3,-145.23969113332143,0,abrdn Physical Precious Metals Basket Shares ETF
DAWN,7.54,506706.0,382.056324,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Day One Biopharmaceuticals, Inc. Common Stock"
MED,12.12,100855.0,122.23625999999999,0.0,163.45903678144072,2,0.0,170.81710544620293,3,0.0,0,0.0,0,"Medifast, Inc."
TFIN,49.935,183413.0,915.8728155000001,0.0,173.6297988800485,1,0.0,285.2486575544342,4,0.0,0,0.0,0,"Triumph Financial, Inc. Common Stock"
SUNE,2.605,1363063.0,355.07791149999997,458.0,458.0,3,0.0,0.0,0,0.0,0,0.0,0,"SUNation Energy, Inc. Common Stock"
ETHT,4.5644,3420319.0,1561.17040436,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,ProShares Ultra Ether ETF
ULCC,3.325,3363779.0,1118.4565175,0.0,245.02384034668847,1,0.0,272.2370385905695,3,0.0,0,0.0,0,"Frontier Group Holdings, Inc. Common Stock"
BYND,2.5982,1797359.0,466.9898153799999,0.0,149.05931203756163,0,0.0,231.53929681554942,3,0.0,0,0.0,0,"Beyond Meat, Inc. Common Stock"
TGB,2.235,13963976.0,3120.948636,0.0,0.0,0,0.0,228.0580270571896,2,0.0,0,0.0,0,Taseko Mines Limited
DMRC,12.42,160095.0,198.83799,0.0,0.0,0,0.0,252.00068880507874,3,0.0,0,0.0,0,Digimarc Corporation
MLM,501.84,160864.0,8072.798975999999,0.0,0.0,0,0.0,215.27543530147733,2,0.0,0,0.0,0,"Martin Marietta Materials, Inc."
PLUG,0.8535,42671790.0,3642.0372765,0.0,133.3073852895626,0,0.0,225.76694775327016,4,0.0,0,0.0,0,Plug Power Inc.
MURA,2.765,609481.0,168.5214965,0.0,0.0,0,0.0,212.2398172528992,3,0.0,0,0.0,0,Mural Oncology plc Ordinary Shares
BWSN,18.85,63054.0,118.85679000000002,0.3886849249327116,0.3886849249327116,0,216.18626502197796,216.18626502197796,3,0.0,0,0.0,0,"Babcock & Wilcox Enterprises, Inc. 8.125% Senior Notes due 2026"
WINA,355.355,9030.0,320.88556500000004,0.0,0.0,0,0.0,161.20265262341084,1,-198.34143154070458,3,0.0,0,Winmark Corp
DWX,40.29,44835.0,180.64021499999998,0.0,0.0,0,0.0,0.0,0,0.0,4,-138.49608344271152,0,SPDR S&P International Dividend ETF
NXRT,36.89,40131.0,148.043259,0.0,0.0,0,0.0,185.02105533045963,2,0.0,0,0.0,0,NexPoint Residential Trust Inc
FUTY,50.42,131371.0,662.3725820000001,0.0,0.0,0,0.0,190.85806511142837,2,0.0,0,0.0,0,Fidelity MSCI Utilities Index ETF
AVY,170.7,926574.0,15816.618179999998,0.0,0.0,0,0.0,260.9489679118,2,0.0,0,0.0,0,Avery Dennison Corp.
KTF,8.85,163576.0,144.76476,0.0,0.0,0,0.0,245.51559920416682,3,0.0,0,0.0,0,DWS Municipal Income Trust
DBEU,42.93,54719.0,234.90866699999998,0.0,0.0,0,0.0,201.53330516659685,2,0.0,0,0.0,0,Xtrackers MSCI Europe Hedged Equity ETF
ELS,62.15,1178760.0,7325.9934,0.0,0.0,0,0.0,232.6317544782858,2,0.0,0,0.0,0,"Equity Lifestyle Properties, Inc."
GTY,28.34,167097.0,473.55289799999997,0.0,0.0,0,0.0,184.25083734514808,2,0.0,0,0.0,0,Getty Realty Corp.
PR,11.99,6023917.0,7222.676483,0.0,0.0,0,0.0,207.9260805066932,2,0.0,0,0.0,0,Permian Resources Corporation
GPCR,23.61,494858.0,1168.3597379999999,0.0,0.0,0,0.0,290.99837161342947,3,-87.93463013596835,0,0.0,0,Structure Therapeutics Inc. American Depositary Shares
HBI,4.66,3430926.0,1598.811516,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Hanesbrands, Inc."
VTEI,97.2701,96756.0,941.1465795600001,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Vanguard Intermediate-Term Tax-Exempt Bond ETF
LADR,10.235,400110.0,409.51258499999994,0.0,0.0,0,0.0,331.5384071522641,2,0.0,0,0.0,0,LADDER CAPITAL CORP
BTBT,1.965,12222266.0,2401.6752690000003,0.0,0.0,0,0.0,196.60986804188545,3,0.0,0,0.0,0,"Bit Digital, Inc. Ordinary Shares"
LVHD,39.56,73651.0,291.363356,0.0,0.0,0,0.0,182.87495795864743,2,0.0,0,0.0,0,Franklin U.S. Low Volatility High Dividend Index ETF
REGN,589.962,406045.0,23955.112029,0.0,0.0,0,0.0,327.6375304277046,3,0.0,0,0.0,0,"Regeneron Pharmaceuticals, Inc."
MSFT,376.88,10736439.0,404634.913032,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Microsoft Corporation
ETHE,15.005,5194522.0,7794.380261,0.0,0.0,0,0.0,261.372993857126,3,0.0,0,0.0,0,Grayscale Ethereum Trust ETF
RNP,20.765,67064.0,139.258396,0.0,0.0,0,0.0,180.98295226115394,2,0.0,0,0.0,0,"Cohen & Steers REIT and Preferred and Income Fund, Inc."
ZTO,19.025,1094813.0,2082.8817325,0.0,0.0,0,0.0,212.93237992147928,2,0.0,0,0.0,0,"ZTO Express (Cayman) Inc. American Depositary Shares, each representing one Class A ordinary share"
AMR,123.38,215001.0,2652.682338,0.0,0.0,0,0.0,232.82409132130434,2,0.0,0,0.0,0,"Alpha Metallurgical Resources, Inc."
EGHT,1.72,849845.0,146.17334,0.0,119.42188413174709,0,0.0,157.80637661343658,2,0.0,0,0.0,0,"8x8, Inc. Common Stock"
ALLY,32.315,3465968.0,11200.275591999998,0.0,0.0,0,0.0,225.8014760687596,2,0.0,0,0.0,0,Ally Financial Inc.
CURI,3.38,355392.0,120.122496,0.0,0.0,0,0.0,0.0,0,-215.82418344598125,4,-199.43222985103455,2,CuriosityStream Inc. Class A Common Stock
FLNC,3.66,2602443.0,952.4941380000001,0.0,193.96613827156278,3,0.0,141.42429985800692,0,0.0,0,0.0,0,"Fluence Energy, Inc. Class A Common Stock"
QQA,44.3,34547.0,153.04321,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Invesco QQQ Income Advantage ETF
UNG,15.795,6503045.0,10271.5595775,0.0,201.04624135254232,4,0.0,0.0,0,0.0,0,0.0,0,"United States Natural Gas Fund, LP Unit"
DRLL,25.63,45636.0,116.96506799999999,0.0,0.0,0,0.0,183.0907901383832,2,0.0,0,0.0,0,Strive U.S. Energy ETF
SRS,50.64,36572.0,185.20060800000002,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,ProShares UltraShort Real Estate
SUZ,9.185,762774.0,700.607919,0.0,0.0,0,0.0,240.07164354898535,3,0.0,0,0.0,0,Suzano S.A. American Depositary Shares (each representing one Ordinary Share ) representing one Ordinary Share)
COGT,4.5,290216.0,130.5972,0.0,0.0,0,0.0,273.75498591286026,3,0.0,0,0.0,0,"Cogent Biosciences, Inc. Common Stock"
MORN,276.57,89408.0,2472.757056,0.0,0.0,0,0.0,275.7246588552259,2,0.0,0,0.0,0,"Morningstar, Inc."
AGIO,28.635,198664.0,568.874364,0.0,0.0,0,0.0,294.58029109501,3,0.0,0,0.0,0,"Agios Pharmaceuticals, Inc."
IRBT,2.145,1182325.0,253.6087125,0.0,151.58408878961168,1,0.0,227.35977260601487,3,0.0,0,0.0,0,iRobot Corporation
FNKO,4.175,535829.0,223.70860749999997,0.0,187.04824194543818,2,0.0,153.37127569544248,2,0.0,0,0.0,0,"Funko, Inc. Class A Common Stock"
MTH,69.1,860744.0,5947.74104,0.0,0.0,0,0.0,166.13678537234895,3,0.0,0,0.0,0,Meritage Homes Corporation
OUNZ,31.62,1055593.0,3337.785066,0.0,0.0,0,0.0,0.0,0,0.0,3,-197.01946718991803,5,VanEck Merk Gold ETF
GNR,51.23,64822.0,332.083106,0.0,0.0,0,0.0,212.6172900221504,2,0.0,0,0.0,0,SPDR S&P Global Natural Resources ETF
RF,20.12,4195808.0,8441.965696000001,0.0,0.0,0,0.0,330.9124226213382,2,0.0,0,0.0,0,Regions Financial Corporation
VTWG,180.3493,14086.0,254.04002398,0.0,0.0,0,0.0,328.0489976206049,2,0.0,0,0.0,0,Vanguard Russell 2000 Growth ETF
HIBS,21.2898,649776.0,1383.36010848,127.21800104074993,127.21800104074993,0,0.0,0.0,0,0.0,0,0.0,2,Direxion Daily S&P 500 High Beta Bear 3X Shares
TDW,33.98,568849.0,1932.9489019999999,0.0,0.0,0,0.0,221.0638299453876,2,0.0,0,0.0,0,"Tidewater, Inc."
TECK,35.025,3192109.0,11180.361772499999,0.0,0.0,0,0.0,236.61489085901982,3,0.0,0,0.0,0,Teck Resources Limited
TDOC,7.13,2604105.0,1856.7268649999999,0.0,199.04883131575386,1,0.0,321.09792319654514,2,0.0,0,0.0,0,"Teladoc Health, Inc."
RELX,52.52,695426.0,3652.3773520000004,0.0,0.0,0,0.0,0.0,0,0.0,0,-214.87586025827562,2,RELX PLC
MQY,10.8116,222588.0,240.65324207999998,0.0,0.0,0,0.0,172.91442212008297,2,0.0,0,0.0,0,"Blackrock Muni Yield Quality Fund, Inc"
ESML,36.775,114618.0,421.507695,0.0,0.0,0,0.0,190.6919596469113,2,0.0,0,0.0,0,iShares ESG Aware MSCI USA Small-Cap ETF
HMY,16.06,9225229.0,14815.717773999999,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,2,Harmony Gold Mining Company Limited
AMN,18.325,416234.0,762.748805,0.0,107.77224752760299,0,0.0,229.49530748999993,3,0.0,0,0.0,0,AMN Healthcare Services
CVSE,60.93,168798.0,1028.486214,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Calvert US Select Equity ETF
SITC,11.81,194635.0,229.863935,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,SITE Centers Corp. Common Shares
ENSC,3.43,87218181.0,29915.836083000006,0.0,105.46180166851667,0,0.0,170.5631397671861,2,0.0,0,0.0,0,"Ensysce Biosciences, Inc. Common Stock"
SCHD,25.435,16409448.0,41737.430988,0.0,0.0,0,0.0,329.17779614344386,2,0.0,0,0.0,0,Schwab US Dividend Equity ETF
UCB,26.75,371180.0,992.9065,0.0,0.0,0,0.0,252.3693580088239,2,0.0,0,0.0,0,"United Community Banks, Inc."
TREX,57.09,688544.0,3930.897696,0.0,0.0,0,0.0,196.60598218648798,2,0.0,0,0.0,0,"Trex Company, Inc."
SOXQ,31.705,452107.0,1433.4052434999999,0.0,0.0,0,0.0,330.4658017474693,2,0.0,0,0.0,0,Invesco PHLX Semiconductor ETF
GLD,302.37,20981177.0,634407.848949,0.0,0.0,0,0.0,0.0,0,0.0,3,-212.948248026546,5,"SPDR Gold Trust, SPDR Gold Shares"
KORU,40.05,76700.0,307.1835,0.0,0.0,0,0.0,223.35248508967578,2,0.0,0,0.0,0,Direxion Daily South Korea Bull 3X Shares
SD,9.4,138154.0,129.86476000000002,0.0,0.0,0,0.0,228.2218420891241,2,0.0,0,0.0,0,"SandRidge Energy, Inc."
SPGC,3.0,1611649.9333,483.49497999,0.0,52.11582434098674,0,350.0,350.0,2,0.0,0,0.0,0,"Sacks Parente Golf, Inc. Common Stock"
AIPI,38.325,94792.0,363.29034,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,REX AI Equity Premium Income ETF
BFK,9.5,111999.0,106.39905,0.0,0.0,0,0.0,226.61344409283146,2,0.0,0,0.0,0,BlackRock Municipal Income Trust
MMD,14.29,83331.0,119.079999,0.0,0.7049949396029268,0,0.0,281.2369621453655,3,0.0,0,0.0,0,NYLI MacKay DefinedTerm Muni Opportunities Fund
NCTY,12.3,93032.0,114.42936,0.0,264.9184539817582,3,0.0,0.0,0,0.0,0,0.0,0,The9 Limited American Depository Shares representing three class A ordinary shares
QDEL,25.62,701700.0,1797.7554,0.0,273.84366287001393,3,0.0,27.176634907323564,0,0.0,0,0.0,0,QuidelOrtho Corporation Common Stock
EQIX,806.87,252800.0,20397.6736,0.0,0.0,0,0.0,210.98857856774708,3,0.0,0,0.0,0,"Equinix, Inc."
USPH,68.08,42061.0,286.351288,0.0,0.0,0,0.0,163.55514835714192,2,0.0,0,0.0,0,US Physical Therapy Inc
FBCG,38.78,435952.0,1690.6218559999998,0.0,0.0,0,0.0,215.98798488033196,2,0.0,0,0.0,0,Fidelity Blue Chip Growth ETF
LESL,0.6035,1836714.0,110.8456899,0.0,247.96117721286512,1,0.0,232.3050334100787,4,0.0,0,0.0,0,"Leslie's, Inc. Common Stock"
NWE,58.13,129536.0,752.9927680000001,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"NorthWestern Energy Group, Inc. Common Stock"
