symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
002843.SZ,泰嘉股份,19.78,248527.46,491.58731588,0.0,0,0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,157.56762253406586,-52.62123634425801
002929.SZ,润建股份,39.17,26538.81,103.95251877000001,0.0,0,0,0.0,2,200.00000000000003,False,True,False,0,0,1,1,True,True,-43.336975095946684,-100.96998744722102
003010.SZ,若羽臣,36.2,72730.41,263.2840842,0.0,0,0,0.0,2,191.4573544103011,False,True,False,0,0,0,0,False,False,89.88808952837798,-57.44074407440745
300015.SZ,爱尔眼科,11.12,363022.19,403.68067528,0.0,0,0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,-52.51572327044026,-103.02048102217233
300027.SZ,华谊兄弟,2.13,627364.89,133.62872157,0.0,0,0,0.0,2,200.0,False,True,False,1,0,0,1,True,True,-64.49577180360968,-170.19734813444327
300047.SZ,天源迪科,12.21,155637.01,190.03278921000003,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-49.04180408236026,-161.9341930627366
300077.SZ,国民技术,20.14,119634.25,240.9433795,0.0,0,0,0.0,2,142.30158782635274,False,True,False,0,1,1,1,True,True,-53.69318181818182,-114.99149210819684
300173.SZ,ST福能,4.46,713103.29,318.04406734,105.53367839427266,0,0,200.0,2,200.0,False,True,False,1,0,1,1,True,True,-222.4619911721429,-245.5638756523712
300180.SZ,华峰超纤,6.4,231910.14,148.4224896,0.0,0,0,0.0,4,182.01122853215972,False,True,False,0,1,0,1,False,True,-21.39364303178424,-99.99999999999996
300212.SZ,易华录,16.5,168179.4,277.49601,0.0,0,0,0.0,3,192.14846582280128,False,True,False,1,1,1,1,True,True,-31.21676009774326,-135.2283238117446
300245.SZ,天玑科技,12.06,195707.47,236.02320882,0.0,0,0,182.06712898234778,4,182.06712898234778,False,True,False,1,1,1,1,True,True,-156.58955951431363,-219.81585594394178
300233.SZ,金城医药,14.19,75844.26,107.62300493999999,200.0,0,0,200.0,3,200.0,False,True,False,0,0,0,1,False,True,-92.59687883570072,-167.28400864905507
300294.SZ,博雅生物,23.34,61673.55,143.94606570000002,0.0,0,0,0.0,4,200.0,False,True,False,1,1,1,1,True,True,23.82382382382388,-107.47299023161068
300479.SZ,神思电子,19.05,64094.41,122.09985105000001,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,70.44136938766863,-88.78118829653553
300552.SZ,万集科技,32.07,328604.85,1053.83575395,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,117.97168597168594,192.00131395253365
300558.SZ,贝达药业,47.36,31759.52,150.41308672,0.0,0,0,0.0,3,164.81581334874676,False,True,False,1,1,1,0,True,True,-5.565435715034148,-83.38070750247712
300634.SZ,彩讯股份,24.37,77180.59,188.08909783000001,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,10.461554710604466,-108.67071524966227
300627.SZ,华测导航,32.91,189433.92,623.42703072,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,79.20536071961793,3.8599393438099736
300623.SZ,捷捷微电,27.64,131029.03,362.16423892,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,98.70912784221201,-56.17217662550174
300641.SZ,正丹股份,17.79,75125.28,133.64787311999999,84.92568765364973,0,0,200.0,5,200.0,False,True,False,1,0,0,0,True,False,-76.78883071553318,-108.55201979605035
300656.SZ,民德电子,22.85,87223.17,199.30494345,0.0,0,0,0.0,4,200.0,False,True,False,0,0,1,0,True,False,149.41520467836278,0.47481552775110347
300681.SZ,英搏尔,24.34,60064.32,146.19655488,0.0,0,0,0.0,2,200.0,False,True,False,0,0,1,1,True,True,-52.65662032615232,-142.34412866270094
300765.SZ,新诺威,38.8,248413.76,963.8453888,0.0,0,0,0.0,2,150.61123680571248,False,True,False,1,0,1,0,True,False,172.21895599501153,13.841205976944533
300766.SZ,每日互动,30.96,90475.18,280.11115728,0.0,0,0,0.0,2,199.99999999999997,False,True,False,0,0,1,1,True,True,-48.889916743755904,-129.02606722072045
301030.SZ,仕净科技,12.32,203288.71,250.45169072,0.0,0,0,0.0,4,174.8708707999145,False,True,False,1,1,1,1,True,True,-9.208173690932183,-133.1724793448857
301078.SZ,孩子王,10.78,625770.86,674.58098708,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,49.08583147881495,35.48655182834668
301236.SZ,软通动力,46.38,118535.26,549.7665358800001,0.0,0,0,0.0,2,187.14698192251026,False,True,False,0,1,1,1,True,True,-13.938279174329828,-104.16037577587656
301498.SZ,乖宝宠物,67.5,20852.07,140.7514725,0.0,0,0,0.0,2,171.19663844292103,False,True,False,0,0,0,0,False,False,-62.83955857385452,-67.79552617181771
301592.SZ,六九一二,120.44,12453.0,149.983932,0.0,0,0,0.0,2,184.89240765502996,False,True,False,0,1,1,1,True,True,144.19273642574666,-63.72525241637046
301622.SZ,英思特,64.26,17797.1,114.3641646,0.0,0,0,0.0,3,199.99999999999997,False,True,False,0,1,1,1,True,True,46.95065484852493,-95.50985248196393
600009.SH,上海机场,33.65,196600.56,661.5608844,0.0,0,0,0.0,2,150.79018338338793,False,True,False,1,0,0,0,True,False,109.18364495123063,145.19846350832287
600016.SH,民生银行,3.82,2897775.32,1106.9501722399998,2.6394194040739563,0,0,200.0,2,200.0,False,True,False,0,0,1,1,True,True,-185.3544229642645,-180.06734006734038
600038.SH,中直股份,35.37,64478.01,228.05872136999997,0.0,0,0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,62.489959839356096,-81.31369132477873
600048.SH,保利发展,6.26,1058482.11,662.6098008600001,0.0,0,0,0.0,4,200.0,False,True,False,0,1,1,1,True,True,-73.94023627519128,-115.71220798109259
600050.SH,中国联通,5.13,898215.87,460.78474130999996,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,-68.88667992047779,-170.54212932723672
600079.SH,ST人福,19.05,295624.23,563.16415815,0.0,0,0,0.0,3,199.99999999999997,False,True,False,0,1,0,1,False,True,89.59405374499693,-61.440697407662505
600085.SH,同仁堂,31.77,54797.04,174.09019608,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,-158.9471355894724,-185.29050377391587
600126.SH,杭钢股份,7.97,228152.0,181.837144,0.0,0,0,0.0,2,200.0,False,True,False,1,1,1,1,True,True,-40.248640248640136,-142.1867269771715
600129.SH,太极集团,18.25,67378.29,122.96537925,0.0,0,0,0.0,4,200.0,False,True,False,1,1,1,1,True,True,2.966781214204276,-106.07753422714049
600131.SH,国网信通,16.17,68611.08,110.94411636000001,0.0,0,0,0.0,3,192.88276256820086,False,True,False,0,0,1,1,True,True,-48.58293075684362,-109.29382885197228
600138.SH,中青旅,10.2,305311.39,311.41761779999996,0.0,0,0,0.0,2,199.99999999999997,False,True,False,0,0,0,0,False,False,121.39411480945532,189.5115486558117
600153.SH,建发股份,9.46,266973.75,252.55716750000002,0.0,0,0,0.0,3,200.0,False,True,False,0,0,1,1,True,True,-45.29721595184436,-130.0330033003299
600161.SH,天坛生物,16.6,238950.12,396.65719920000004,112.56608584941075,0,0,200.0,5,200.0,False,True,False,1,1,0,1,True,True,-17.782247550937278,-111.83319794205266
600186.SH,莲花控股,5.87,592418.72,347.74978863999996,0.0,0,0,0.0,2,193.2833065086725,False,True,False,0,0,0,0,False,False,36.96498054474719,57.753688647997876
600316.SH,洪都航空,31.68,123195.0,390.28176,0.0,0,0,0.0,3,140.28728729790717,False,True,False,0,1,1,1,True,True,53.91435578192791,-104.6976435107089
600383.SH,金地集团,3.1,476499.74,147.71491939999999,0.0,0,0,0.0,3,200.00000000000003,False,True,False,0,1,0,1,False,True,-102.39808153477315,-114.91755693210058
600355.SH,*ST精伦,2.22,471056.81,104.57461182000002,0.0,0,0,0.0,2,115.57548971263651,False,True,False,0,1,0,1,False,True,-36.79653679653678,-143.26078655975567
600373.SH,中文传媒,9.27,110131.96,102.09232692,200.0,0,0,174.46082082835426,3,174.46082082835426,False,True,False,1,0,1,1,True,True,-125.64102564102559,-166.60677746169594
600398.SH,海澜之家,6.12,216953.78,132.77571336,0.0,0,0,0.0,2,175.7140221154733,False,True,False,0,0,0,2,False,True,-73.9064856711917,-93.82000772499022
600436.SH,片仔癀,169.81,19054.79,323.56938899000005,0.0,0,0,0.0,2,191.31883461851166,False,True,False,0,0,0,1,False,True,-62.60027662517213,-86.48424543946925
600567.SH,山鹰国际,1.74,2064886.63,359.29027362,0.0,0,0,0.0,2,136.1164053754483,False,True,False,0,0,0,1,False,True,117.19298245614007,-61.437016825829886
600602.SH,云赛智联,17.87,110430.28,197.33891036,0.0,0,0,0.0,3,200.00000000000003,False,True,False,0,1,1,1,True,True,-10.726643598615736,-117.08683473389362
600597.SH,光明乳业,8.21,153453.9,125.98565190000001,0.0,0,0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,30.415045395590244,-53.32604337525041
600610.SH,中毅达,9.93,124133.58,123.26464494000001,0.0,0,0,0.0,2,116.9870728913665,False,True,False,0,1,0,1,False,True,6.882494004796717,-102.37065513374979
600576.SH,祥源文旅,5.92,284708.19,168.54724848,0.0,0,0,0.0,3,199.99999999999997,False,True,False,0,0,0,1,False,True,-46.04914933837404,-147.0578880407126
600764.SH,中国海防,26.73,82419.4,220.3070562,0.0,0,0,0.0,2,200.00000000000003,False,True,False,0,1,1,1,True,True,-36.7249602543718,-140.73612840736124
600789.SH,鲁抗医药,9.17,119443.0,109.52923100000001,0.0,0,0,0.0,2,200.0,False,True,False,1,0,1,1,True,True,-63.00948159093792,-138.36359841369216
