symbol,signals,DIF,DEA,MACD,EMAMACD,V1,V2,V3,V4
JEMB,", , , 周PINK上穿10, , 周BLUE>150(2周), , 倍量柱(2次)",-0.388646925058751,-0.3474789807595607,-0.08233588859838059,-0.23247073767337284,0.4892214634146342,-0.005379215034902296,-0.006218958308958229,9.237176014615262e-05
JNJ,"日PINK上穿10, , , , , 周BLUE>150(2周), , ",-2.276887714830792,-2.9830649482324674,1.4123544668033503,0.8897944523844761,1.423170731707317,-0.0357066797902319,-0.04214308508823637,0.0007080045827804922
JULD,"日PINK上穿10, , , , 周PINK下穿94, , , 倍量柱(2次)",-0.11306474753406448,-0.01585014494447498,-0.194429205179179,-0.1515167838118882,0.24419609756097563,-0.0019831092248240034,-0.001215619407696871,-8.442387988398456e-05
KLXY,", , , , , 周BLUE>150(2周), , 倍量柱(3次)",0.04092723114096586,0.16190020146743808,-0.24194594065294445,-0.21834597432913366,0.23165853658536584,0.00023999440532548877,0.000770687222999598,-5.8376209944152013e-05
KMT,"日PINK上穿10, , , 周PINK上穿10, , , , ",-1.2191187608326217,-1.0913724983948767,-0.25549252487549,-0.5309471406283691,0.2333048780487805,-0.017433070656823035,-0.018425976440630133,0.00010921963621878077
KPOP,", , , 周PINK上穿10, , , , 倍量柱(2次)",-0.40419856541088883,-0.25798725333666683,-0.292422624148444,-0.44995459937854027,0.12614634146341464,-0.005455947070010861,-0.006004168923081039,6.030440383771964e-05
KSPI,", , 日BLUE>150(3天), 周PINK上穿10, , , , 倍量柱(1次)",-3.33497977799189,-3.3877319523896112,0.10550434879544213,-0.563158284786997,0.940560975609756,-0.05082835542326014,-0.05457968042661077,0.00041264575036856953
KURA,", , 日BLUE>150(5天), , , 周BLUE>150(4周), , ",-1.2627825677786202,-1.5410037530719676,0.5564423705866948,0.545777472068377,0.0815880487804878,-0.020673194079666946,-0.02221717983760904,0.00016983843337363053
LDRH,", , , 周PINK上穿10, , , , 倍量柱(1次)",-0.04818476018036222,-0.05993126249287268,0.023493004625020922,-0.007138494892453502,0.24265829268292685,-0.0006021453565784041,-0.000864543044662191,2.886374568921656e-05
LDRI,", , 日BLUE>150(3天), , , 周BLUE>150(2周), , 倍量柱(1次)",-0.06954351652051827,-0.058846453510110266,-0.021394126020816,-0.04801837099270564,0.24240243902439026,-0.0009595693101014657,-0.0010971288175716585,1.513154582172121e-05
LFAE,", , 日BLUE>150(3天), , , 周BLUE>150(4周), , 倍量柱(2次)",-0.1386362440909661,-0.11383680422242293,-0.04959887973708632,-0.043560622837983,0.11629268292682927,-0.0022944236520065497,-0.002075199291617125,-2.41146796428367e-05
LFAI,", , , , , 周BLUE>150(3周), , 倍量柱(2次)",-0.14516982953447233,-0.12331080205905173,-0.04371805495084119,-0.05010323627076367,0.12673170731707317,-0.0023476492122523063,-0.002244745688523814,-1.1319387610134132e-05
LFAO,", , 日BLUE>150(4天), , , 周BLUE>150(3周), , 倍量柱(2次)",-0.19467864421907954,-0.16284686754168828,-0.06366355335478252,-0.07701524523682618,0.14717365853658537,-0.003111942228538861,-0.0029972795891317497,-1.2612890334782232e-05
LFAQ,", , 日BLUE>150(3天), , , 周BLUE>150(3周), , 倍量柱(1次)",-0.20417155772910434,-0.17037393137178397,-0.06759525271464073,-0.0823110258915063,0.15081951219512194,-0.003257426757295928,-0.0031417269403500895,-1.2726979864042246e-05
LFAR,", , 日BLUE>150(5天), , , 周BLUE>150(3周), , 倍量柱(1次)",-0.21354258571516027,-0.17756107918342057,-0.07196301306347941,-0.08721829589357002,0.15433365853658537,-0.003410896529055518,-0.003294021136663543,-1.2856293163117255e-05
LFAW,", , 日BLUE>150(3天), , , 周BLUE>150(3周), , 倍量柱(2次)",-0.24476442469495652,-0.20285459181570334,-0.08381966575850636,-0.10400609327817958,0.1639639024390244,-0.003884262455702059,-0.003763559875321641,-1.327728384184594e-05
LFAV,", , 日BLUE>150(4天), , , 周BLUE>150(6周), , 倍量柱(1次)",-0.23163308776184266,-0.19236169364935168,-0.07854278822498195,-0.09678951102283995,0.16049463414634146,-0.003676026598162435,-0.003553817749724069,-1.3442973328220255e-05
LFSC,", , , 周PINK上穿10, , 周BLUE>150(2周), , 倍量柱(2次)",-0.47427389128764474,-0.555008306198856,0.1614688298224225,-0.07681244891509251,0.23600000000000002,-0.006091236635126396,-0.007988026358325663,0.0002086468695519194
LFAN,", , 日BLUE>150(4天), , , 周BLUE>150(6周), , 倍量柱(1次)",-0.18345606188828967,-0.15388588997896097,-0.059140343818657404,-0.0712067608937998,0.1433658536585366,-0.002929305990457931,-0.002819765956039328,-1.2049403786046323e-05
LIAB,", , 日BLUE>150(5天), , , 周BLUE>150(5周), , 倍量柱(1次)",-0.17303295449716494,-0.14436595089435403,-0.05733400720562182,-0.054390948235003206,0.14858536585365853,-0.002810667988321802,-0.0025908935485506102,-2.4175188374831116e-05
LIAC,", , 日BLUE>150(4天), , , 周BLUE>150(4周), , 倍量柱(2次)",-0.18001848360563955,-0.15191036445731482,-0.05621623829664946,-0.06162458828853527,0.15684829268292685,-0.0028820559240139987,-0.002737645633010178,-1.588513201042027e-05
LIAF,", , 日BLUE>150(4天), , , 周BLUE>150(4周), , 倍量柱(3次)",-0.20790414877108887,-0.1749689682003575,-0.06587036114146272,-0.0736100544144264,0.17170829268292684,-0.0033474905848480674,-0.003180989002030986,-1.8315174109878953e-05
LIAG,", , 日BLUE>150(4天), , , 周BLUE>150(4周), , ",-0.22227448282391649,-0.18697364304406539,-0.0706016795597022,-0.07957677460542528,0.1790439024390244,-0.0035608919145812268,-0.003392364356622859,-1.8538031375420458e-05
LIAE,", , 日BLUE>150(3天), , , 周BLUE>150(4周), , ",-0.19404588826946423,-0.16334533785317804,-0.061401100832572386,-0.06789223887297229,0.16431707317073171,-0.003113781146650979,-0.0029619961283389486,-1.669635201432335e-05
LIAM,", , 日BLUE>150(3天), , , 周BLUE>150(4周), , 倍量柱(3次)",-0.2706059652978112,-0.22635209445501558,-0.08850774168559128,-0.10072481129826663,0.2000868292682927,-0.004327366525971016,-0.004128514620922738,-2.187370955531053e-05
LIAK,", , 日BLUE>150(4天), , , 周BLUE>150(4周), , 倍量柱(2次)",-0.25352697412008496,-0.21160586347539778,-0.08384222128937435,-0.09490794343724114,0.1928909756097561,-0.0038117635357870217,-0.0034178124708909843,-4.333461713856411e-05
LFAL,", , 日BLUE>150(3天), , , 周BLUE>150(3周), , ",-0.17427339850121726,-0.14643169053124516,-0.05568341593994419,-0.0657978781160875,0.13965853658536584,-0.002798718603718997,-0.002685463706133002,-1.2458038734459477e-05
LIAO,", , 日BLUE>150(4天), , , 周BLUE>150(5周), , 倍量柱(1次)",-0.29213923307921164,-0.24634836520341372,-0.09158173575159584,-0.103295492701208,0.2069512195121951,-0.004655031899703288,-0.0044506328477766565,-2.248389571192946e-05
LIAP,", , 日BLUE>150(3天), , , 周BLUE>150(3周), , 倍量柱(2次)",-0.3051580742189586,-0.2536726911559905,-0.10297076612593614,-0.11698343744638472,0.21334902439024392,-0.004874772883147777,-0.004645293570095346,-2.5242724435767372e-05
LIAU,", , 日BLUE>150(4天), , , 周BLUE>150(4周), , ",-0.367534271258112,-0.3008593580139661,-0.13334982648829175,-0.14823449022848498,0.2327648780487805,-0.005877027623616082,-0.0055670142225825395,-3.4101474113689705e-05
LIAV,", , , , , 周BLUE>150(4周), , 倍量柱(1次)",-0.38688672199954866,-0.31618179786354184,-0.14140984827201364,-0.15611698486878664,0.23914341463414635,-0.0061807237623561495,-0.0058456456935424535,-3.685858756950656e-05
LIAX,", , 日BLUE>150(3天), , , 周BLUE>150(3周), , 倍量柱(2次)",-0.4258518324508387,-0.3489671389948194,-0.15376938691203856,-0.17356084655998216,0.2516370731707317,-0.006788691777721956,-0.006447399636004677,-3.7542135588900636e-05
LIAT,", , 日BLUE>150(3天), , , 周BLUE>150(4周), , 倍量柱(3次)",-0.3428081360103796,-0.2821147692976421,-0.12138673342547501,-0.1371783834229217,0.22599829268292684,-0.00543753242493944,-0.005117528535160594,-3.520042787567299e-05
LIAJ,", , 日BLUE>150(3天), , , 周BLUE>150(4周), , ",-0.23817490091777316,-0.20027938540586826,-0.0757910310238098,-0.08636351776896391,0.1861960975609756,-0.0038093836489146438,-0.003636478892005012,-1.9019523260059514e-05
LIAW,", , 日BLUE>150(5天), , , 周BLUE>150(4周), , ",-0.40922948046234353,-0.3338359264191458,-0.1507871080863955,-0.16767255557184607,0.24557658536585367,-0.006533809273203961,-0.006186308399586688,-3.822509609790002e-05
