symbol,company_name,signals,price,volume,turnover,pink_daily,blue_daily,pink_weekly,blue_weekly,lired_daily,lired_weekly,DIF,DEA,MACD,EMAMACD,V1,V2,V3,V4
CCIF,Carlyle Credit Income Fund Shares of Beneficial Interest,"周BLUE>150(2周), 倍量柱(1次)",7.68,151317.0,1162114.56,55.2137225763651,0.0,12.05244732797465,0.0,0,0,-0.01307457283492397,-0.038695476992082464,0.05124180831431699,0.04063293221304623,0.07507317073170731,-0.00018638731414274967,-0.0004227124290196691,2.5995762636461135e-05
CCSB,Carbon Collective Short Duration Green Bond ETF,"周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",20.33,6989.0,142086.37,36.02967247754882,0.0,33.88088612014048,0.0,0,0,-0.0008851554677882234,0.012543276799715595,-0.026856864535007637,-0.02287308871615837,0.19836585365853654,-0.00012701128039460663,-3.920059069261152e-05,-9.65917586721946e-06
CGIC,Capital Group International Core Equity ETF,"日PINK下穿94, , 周PINK下穿94, , 倍量柱(2次)",26.79,44597.0,1194753.63,96.8998368614331,0.0,98.34254143646402,0.0,0,0,0.3969332028577739,0.3570606125788546,0.07974518055783864,0.013954920810270671,0.2613504878048781,0.006624535862319092,0.0057607578560954775,9.501558068459759e-05
CHE,Chemed Corporation,"周PINK下穿94, , 倍量柱(1次)",605.3,20831.0,12609004.299999999,92.9707159874189,0.0,95.0143543024192,0.0,0,0,15.66833966311276,13.545183944419783,4.246311437385955,5.257530507166402,5.916925853658536,0.24346573890335765,0.23382839126374289,0.0010601082403576246
CKX,"CKX Lands, Inc.","周BLUE>150(2周), 黄金柱(1次), 倍量柱(2次)",11.7661,175.0,2059.0675,61.37994254946434,0.0,35.67294416957563,0.0,0,0,0.03917895173272612,0.01959881078873233,0.03916028188798758,0.0681495060769442,0.11479121951219512,0.00015342812232438385,0.00016512479397090554,-1.2866338811173857e-06
CLDT,CHATHAM LODGING TRUST,"周PINK上穿10, , 倍量柱(1次)",7.635,122621.0,936211.335,6.97266301980566,0.0,6.105285851566348,0.0,0,0,-0.31101886983916316,-0.246652057442326,-0.12873362479367434,-0.11276227043056786,0.0745609756097561,-0.005006690407770117,-0.004527524714323871,-5.270822627908714e-05
COAL,Range Global Coal Index ETF,"周BLUE>150(4周), 倍量柱(2次)",18.0,18128.0,326304.0,18.33653489292943,0.0,5.96724862949074,0.0,0,0,-0.45548280924822393,-0.6434698806316901,0.3759741427669323,0.26468465027092275,0.17548804878048782,-0.007231455453499264,-0.008912341211333361,0.00018489743336175073
CNNE,"Cannae Holdings, Inc. Common Stock","周PINK上穿10, , 倍量柱(1次)",16.53,167909.0,2775535.77,11.866100153573921,0.0,4.902446616646138,0.0,0,0,-1.134010208078898,-0.7799078090176261,-0.7082047981225439,-0.8773645330235046,0.1610975609756098,-0.0173249666271538,-0.016854289290563255,-5.177450702495971e-05
CNBS,Amplify Seymour Cannabis ETF,"周BLUE>150(2周), 倍量柱(1次)",17.755,553.0,9818.515,8.41672065331533,0.0,1.1363209132602394,0.0,0,0,-1.509551519007772,-1.6045980149889916,0.19009299196243923,0.048117280157341194,0.17321951219512194,-0.026124863243762703,-0.027894358146428645,0.0001946444392932536
CNMD,CONMED Corporation,"周BLUE>150(2周), 倍量柱(1次)",60.28,71265.0,4295854.2,25.973893143114616,0.0,22.282310148674124,0.0,0,0,-1.6510925401945684,-2.243332181695853,1.1844792830025694,0.9387297538660475,0.5905365853658536,-0.023997919100062215,-0.028349856335457675,0.00047871309589350063
CONY,YieldMax COIN Option Income Strategy ETF,"周BLUE>150(3周), 倍量柱(1次)",8.045,1830420.0,14725728.9,4.505466159694784,0.0,0.8651714449652168,0.0,0,0,-1.3319909419057492,-1.279233335015409,-0.1055152137806803,-0.22801382882345872,0.07906756097560974,-0.020728136929788532,-0.021282700897199636,6.1002036415221393e-05
COOK,"Traeger, Inc.","周BLUE>150(2周), 倍量柱(1次)",1.72,31484.0,54152.479999999996,3.714946971126672,0.0,0.45126286164917406,0.0,0,0,-0.2285311295574275,-0.16297933748068022,-0.13110358415349455,-0.1330413542479297,0.016999999999999998,-0.003677107422324629,-0.0034295361537489857,-2.7232839543320764e-05
CPER,United States Copper Index Fund,"周PINK下穿94, , 倍量柱(1次)",31.2288,83769.0,2616005.3472,99.4783960830498,0.0,99.94288485445506,0.0,0,0,0.959470138866287,0.7019982640740049,0.5149437495845641,0.37482743133978524,0.3046039024390244,0.01627208907897615,0.014063219052366594,0.000242975702927051
CPSR,Calamos S&P 500 Structured Alt Protection ETF - March,"周BLUE>150(2周), 倍量柱(1次)",23.59,152.0,3585.68,98.9016077279877,0.0,102.6146519695046,0.0,0,0,4.65840595124881,4.0133289494296855,1.2901540036382482,2.441603354186551,0.23014634146341464,0.06726417123199205,0.07166474625924305,-0.00048406325299760964
CPSI,COMPUTER PROGRAMS & SYSTEMS INC,"周BLUE>150(3周), 倍量柱(1次)",9.19,534996.0,4916613.239999999,15.03967784670364,0.0,3.929915088060861,0.0,0,0,-0.4204333483517946,-0.266449347677117,-0.3079680013493552,-0.29622600647709657,0.09165853658536585,-0.006326572597556326,-0.005986558878177376,-3.740150913168457e-05
CRGX,"CARGO Therapeutics, Inc. Common Stock","日PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",3.885,535322.0,2079725.97,8.94649970526707,0.0,4.014816564784509,0.0,0,0,-0.667376497321964,-1.1666974893803055,0.9986419841166829,1.1274171034806897,0.038341463414634146,-0.012759136854853845,-0.014671780756841665,0.00021039082921866018
CSMD,Congress SMid Growth ETF,"日BLUE>150(4天), 周PINK上穿10, , 倍量柱(1次)",27.68,6388.0,176819.84,18.24620501017258,0.0,9.982476446003805,0.0,0,0,-0.8977311302876814,-0.8645261899506909,-0.06640988067398101,-0.27888063080829506,0.2705995121951219,-0.013011536108679722,-0.014334751160269197,0.00014555365567484223
CSTM,Constellium SE Class A Ordinary shares,"周BLUE>150(3周), 倍量柱(1次)",12.0317,305866.0,3680087.9522,93.18719944416745,0.0,27.862481976621687,0.0,0,0,0.6504822556225207,0.4928214809408731,0.31532154936329526,0.3892459529386564,0.11769121951219512,0.009540681935439985,0.009019875782834065,5.728867678665116e-05
CTEX,ProShares S&P Kensho Cleantech ETF,"周BLUE>150(2周), 倍量柱(1次)",18.59,241.0,4480.19,19.669542648785075,0.0,9.431653187002752,0.0,0,0,-0.8097438305626099,-0.8620311255292488,0.10457458993327773,-0.1167258703733429,0.18136585365853658,-0.011711255189989389,-0.013365178646663051,0.00018193158023410285
CVRD,Madison Covered Call ETF,"日BLUE>150(6天), , 周BLUE>150(4周)",18.2312,0.0,0.0,25.56201472791332,0.0,11.098716174676017,200.0,0,0,-0.24773565039950185,-0.22426413753632804,-0.04694302572634762,-0.10974114209172808,0.17786536585365856,-0.003700132510419063,-0.00415802191492866,5.036783449605569e-05
CWK,Cushman & Wakefield plc Ordinary Shares,"周PINK上穿10, , 倍量柱(1次)",10.52,291753.0,3069241.56,6.47625996073908,0.0,8.012734156108987,0.0,0,0,-0.7354061949306914,-0.6378292622193843,-0.19515386542261415,-0.22247753348055901,0.10297560975609756,-0.01149819487261379,-0.01110701407688762,-4.3029887529878744e-05
DAX,Global X Funds Global X DAX Germany ETF,"日PINK下穿94, , 周PINK下穿94",41.38,402259.0,16645477.420000002,96.6898202182799,0.0,97.41996884105762,0.0,0,0,1.3086439479316923,1.1884765997995115,0.24033469626436155,0.17029053002920141,0.403439024390244,0.02113458801903656,0.019763265028494095,0.00015084552895967119
DBEZ,Xtrackers MSCI Eurozone Hedged Equity ETF,"周PINK下穿94, , 倍量柱(1次)",51.8645,4664.0,241896.028,89.49551787964307,0.0,94.92444363904859,0.0,0,0,0.5443021996201196,0.670906987318931,-0.2532095753976227,-0.4392136072245043,0.5060585365853658,0.009901772558249144,0.00873056395826392,0.00012883294599837472
DBEZ,Xtrackers MSCI Eurozone Hedged Equity ETF,"周PINK下穿94, , 倍量柱(1次)",51.8645,4664.0,241896.028,89.49551787964307,0.0,94.92444363904859,0.0,0,0,0.5443021996201196,0.670906987318931,-0.2532095753976227,-0.4392136072245043,0.5060585365853658,0.009901772558249144,0.00873056395826392,0.00012883294599837472
DEO,Diageo plc,"周PINK上穿10, , 倍量柱(1次)",108.67,278803.0,30297522.01,12.627950920414547,0.0,9.832345922654536,0.0,0,0,-1.4921185481990449,-1.685262723217779,0.3862883500374683,0.8408451520504074,1.0616112195121952,-0.027835728345360744,-0.02657438305236355,-0.00013874798222969124
DIHP,Dimensional International High Profitability ETF,"日PINK下穿94, , 周PINK下穿94, , 倍量柱(1次)",27.705,90216.0,2499434.28,94.25985931132233,0.0,94.70636614774544,0.0,0,0,0.29256003068286773,0.294828979734919,-0.004537898104102545,-0.06828290712188051,0.27036585365853655,0.00499560249514075,0.004401591148864763,6.53412480903585e-05
DISO,YieldMax DIS Option Income Strategy ETF,"周PINK上穿10, , 倍量柱(1次)",14.2,562.0,7980.4,10.195992245117278,0.0,7.197844695570827,0.0,0,0,-0.7655404208397716,-0.5114122439451314,-0.5082563537892804,-0.5333024291293316,0.13841463414634145,-0.012284030641916022,-0.011384391048032582,-9.896035532717837e-05
DIHP,Dimensional International High Profitability ETF,"日PINK下穿94, , 周PINK下穿94, , 倍量柱(1次)",27.705,90216.0,2499434.28,94.25985931132233,0.0,94.70636614774544,0.0,0,0,0.29256003068286773,0.294828979734919,-0.004537898104102545,-0.06828290712188051,0.27036585365853655,0.00499560249514075,0.004401591148864763,6.53412480903585e-05
DSMC,Distillate Small/Mid Cash Flow ETF,"周BLUE>150(2周), 倍量柱(1次)",31.8402,6558.0,208808.0316,21.188095630535347,0.0,10.993108310414625,0.0,0,0,-0.9522961320668308,-1.0579135642598052,0.21123486438594874,-0.07073300290027576,0.3107812195121951,-0.013841054975689548,-0.016226452705043262,0.0002623937502289085
DTC,"Solo Brands, Inc.","周BLUE>150(7周), 倍量柱(2次)",0.2041,991802.0,202426.7882,1.445339978383022,0.0,0.07621943272133702,0.0,0,0,-0.24575400078035908,-0.16252659672188075,-0.16645480811695668,-0.14787926484330724,0.002054390243902439,-0.004022050746162197,-0.0034857738897264325,-5.8990454207934125e-05
