symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
EIC,11.035,115539.0,127.4972865,0.0,45.04394875972552,0,0.0,0.0,172.0778574249553,2,172.0778574249553,False,1,1,1,1,True,True,True,True,-88.29071332435986,-105.7143434125852,Eagle Point Income Company Inc.
NTNX,47.38,1913274.0,9065.092212000001,0.0,0.0,0,0.0,0.0,200.0,3,200.0,False,0,1,0,1,False,True,False,True,-38.74736922208618,-117.12908610066752,"Nutanix, Inc. Class A Common Stock"
SITC,6.37,821391.0,523.226067,0.0,68.84940390207197,0,0.0,0.0,167.767714307753,2,139.24096645021578,False,0,1,1,1,False,True,True,True,-233.82243436563633,-118.69786973413993,SITE Centers Corp. Common Shares
SPGC,3.0,1611649.9333,483.49497999,0.0,22.758001895627398,0,0.0,200.0,200.0,2,200.0,False,0,0,0,1,False,False,False,True,-65.55974027727156,-113.52461300842793,"Sacks Parente Golf, Inc. Common Stock"
LEGN,21.605,1258644.0,2719.300362,82.40275630215986,82.40275630215986,0,0.0,151.17002125044104,151.17002125044104,3,151.17002125044104,False,0,0,1,1,False,False,True,True,-114.10492537538087,-162.63641649973027,Legend Biotech Corporation American Depositary Shares
HIMU,48.8878,163009.0,796.91513902,0.0,167.13862837103943,3,160.22210065839784,0.0,0.0,0,0.0,False,0,0,0,0,False,False,False,False,-44.91833842726557,-99.67432630989101,iShares High Yield Muni Active ETF
AVS,9.81,1818542.0,1783.9897019999999,0.0,100.66124633413234,1,100.66124633413234,0.0,200.0,4,200.0,False,0,0,0,0,False,False,False,False,188.91589674723105,14.610302822011036,Direxion Daily AVGO Bear 1X Shares
UVXY,43.12,8604389.0,37102.125368,0.0,74.56105788430115,0,0.0,0.0,157.26695954292134,3,157.26695954292134,False,0,1,0,1,False,True,False,True,-97.72954820080659,-164.21253435098092,ProShares Ultra VIX Short-Term Futures ETF
HAFN,5.535,821640.0,454.77774000000005,116.0255771884071,116.0255771884071,4,116.0255771884071,0.0,0.0,0,0.0,False,1,0,1,1,True,False,True,True,-119.68187096599952,-148.53773065409146,Hafnia Limited
AMC,1.945,14396235.0,2800.0677075,55.278760103172225,55.278760103172225,0,0.0,159.26244652028763,159.26244652028763,2,159.26244652028763,False,0,1,1,1,False,True,True,True,-194.96548924076328,-125.1586658306443,"AMC ENTERTAINMENT HOLDINGS, INC."
GWRE,192.14,851817.0,16366.811838,200.0,200.0,3,200.0,94.28294016233761,94.28294016233761,0,0.0,False,1,0,1,1,True,False,True,True,-142.01176550744893,-137.64183111452533,"GUIDEWIRE SOFTWARE, INC."
IFN,13.62,177049.0,241.140738,0.0,85.79889457189584,0,0.0,0.0,194.57168270395974,3,194.57168270395974,False,0,0,1,1,False,False,True,True,-108.76804433995498,-151.38407653919037,"The India Fund, Inc."
ARQ,3.245,508073.0,164.8696885,114.06812606886466,114.06812606886466,1,114.06812606886466,200.00000000000003,200.00000000000003,2,200.00000000000003,False,0,1,1,0,False,True,True,False,-181.4044994990436,-82.8988009153667,"Arq, Inc. Common Stock"
USOY,6.445,181300.0,116.84785,144.70057312741852,144.70057312741852,3,144.70057312741852,187.81594397441245,196.32741097114516,3,187.81594397441245,True,0,0,1,1,False,False,True,True,-197.79912162900968,-139.2122783448427,Defiance Oil Enhanced Options Income ETF
CVI,29.38,538407.0,1581.839766,130.9328818064063,148.8588026760856,3,130.9328818064063,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-138.3229705575734,-193.07532918922527,"CVR ENERGY, INC."
HLXB,9.9,129296.0,128.00304000000003,0.0,178.03454523522666,2,178.03454523522666,200.0,200.0,2,200.0,False,0,0,1,1,False,False,True,True,-52.942467062143216,-244.03294821849798,Helix Acquisition Corp. II Class A Ordinary Shares
NEP,10.54,4909302.0,5174.404308,0.0,97.18803047483216,0,0.0,200.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-126.36524061620632,-319.5347347829463,"NextEra Energy Partners, LP"
FE,43.915,1664243.0,7308.5231345,120.43139992283376,133.64337077818675,3,120.43139992283376,0.0,0.0,0,0.0,False,0,0,0,1,False,False,False,True,-86.50910554480929,-110.99693496093361,FirstEnergy Corp.
TPL,810.5099,88370.0,7162.475986300001,135.29099800250714,135.29099800250714,3,135.29099800250714,143.01661188403693,143.01661188403693,2,143.01661188403693,True,0,0,1,1,False,False,True,True,-159.8864614394649,-175.79370146803694,Texas Pacific Land Corporation
CPRT,38.795,3698896.0,14349.867032,0.0,0.0,0,0.0,0.0,144.33214692195088,3,144.33214692195088,False,0,1,0,1,False,True,False,True,6.46094880519254,-90.31886779841194,Yahoo Finance
LABD,21.88,1685087.0,3686.9703559999994,0.0,0.0,0,0.0,0.0,166.3840596263836,3,166.3840596263836,False,0,0,0,0,False,False,False,False,19.90402726756858,-91.63880327172525,Direxion Daily S&P Biotech Bear 3X Shares
APTO,1.71,670384.0,114.63566399999999,68.14401197233096,68.14401197233096,0,0.0,170.42442233134847,170.42442233134847,2,170.42442233134847,False,0,1,1,1,False,True,True,True,-375.559880727797,-143.91043837141564,"Aptose Biosciences, Inc."
VICI,28.415,5301772.0,15064.985138,0.0,73.65303769152275,0,0.0,0.0,160.10916351222292,3,160.10916351222292,False,0,1,1,1,False,True,True,True,40.88174273858771,-92.79667212998577,VICI Properties Inc.
SKGR,12.02,196254.0,235.897308,0.0,88.26304175387828,0,0.0,172.14711647576232,172.14711647576232,2,172.14711647576232,False,1,0,1,0,True,False,True,False,14.155507842221173,-67.23342905143704,SK Growth Opportunities Corporation Class A Common Stock
AISP,3.025,404702.0,122.42235500000001,54.00131479081276,54.00131479081276,0,0.0,198.03340883691715,198.03340883691715,2,198.03340883691715,False,1,1,2,0,True,True,True,False,-150.19075077173972,-95.03392044828507,"Airship AI Holdings, Inc. Class A Common Stock"
LX,3.115,766369.0,238.72394350000002,0.0,67.26938304768935,0,0.0,0.0,146.71207544131474,3,146.71207544131474,False,0,1,1,1,False,True,True,True,-205.01247532864187,-103.55799342680513,LexinFintech Holdings Ltd. American Depositary Shares
ATUS,1.79,3837978.0,686.998062,0.0,87.75903748611084,0,0.0,0.0,200.00000000000003,2,200.00000000000003,False,0,1,1,1,False,True,True,True,-102.7204399395603,-158.78080631462106,"Altice USA, Inc. Class A Common Stock"
CNS,62.915,73622.0,463.192813,0.0,82.53450972319963,0,0.0,0.0,173.97039992905886,2,147.78030266971996,False,0,1,0,0,False,True,False,False,68.01400332313874,-55.56434391744435,Cohen & Steers Inc.
HOG,21.14,886704.0,1874.4922559999998,116.51253297230679,116.51253297230679,2,116.51253297230679,147.38295464123732,147.38295464123732,2,147.38295464123732,False,1,0,1,1,True,False,True,True,-117.05047571898068,-138.4027358879494,"Harley-Davidson, Inc."
DOCS,43.65,1044682.0,4560.036929999999,141.80452883776837,151.521468942946,5,141.80452883776837,169.70686561775545,169.70686561775545,4,169.70686561775545,True,0,1,0,0,False,True,False,False,-83.73910876789326,-97.6358302089309,"Doximity, Inc."
AXDX,0.034,67483332.0,229.44332880000002,63.213371754220105,63.213371754220105,0,0.0,166.75254816444084,166.75254816444084,2,166.75254816444084,False,1,1,1,1,True,True,True,True,-118.54099955889401,-153.05112304512184,"Accelerate Diagnostics, Inc."
ZAPP,0.1548,13663074.0,211.50438552,62.611521674014924,62.611521674014924,0,0.0,0.0,200.0,3,200.0,False,0,0,1,1,False,False,True,True,-152.45554860939484,-193.64704729503248,Zapp Electric Vehicles Group Limited Ordinary Shares
CUTR,0.0969,29608605.0,286.90738245,123.57463982134735,144.05087089824647,3,123.57463982134735,59.11602672683511,59.11602672683511,0,0.0,False,1,0,0,1,True,False,False,True,-92.09829821562673,-183.77403769106357,"Cutera, Inc."
MSTU,9.935,7802521.0,7751.8046135,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-157.55301665247626,-85.64074470212785,T-Rex 2X Long MSTR Daily Target ETF
CDX,22.42,156248.0,350.308016,0.0,83.06476297443552,0,0.0,0.0,157.23669415217594,3,157.23669415217594,False,1,1,1,1,True,True,True,True,-43.309827321219736,-119.69967151572018,Simplify High Yield PLUS Credit Hedge ETF
MSTY,32.16,791975.0,2546.9916,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-156.8290051225963,-89.8637703151013,YieldMax MSTR Option Income Strategy ETF
PHR,16.21,546319.0,885.5830990000001,0.0,66.1065467453636,0,0.0,0.0,152.99099830710517,2,151.89847822884929,False,1,1,1,1,True,True,True,True,-75.22409227697464,-176.20195993764784,"Phreesia, Inc."
CISS,0.2362,6710706.0,158.50687571999998,0.0,65.75250508268012,0,0.0,0.0,185.5068600551908,2,166.32398970408894,False,1,0,1,1,True,False,True,True,-119.80755018626607,-224.7416152158672,C3is Inc. Common Stock
ESTC,74.12,461334.0,3419.4076080000004,0.0,0.0,0,0.0,0.0,152.36073783276788,2,152.36073783276788,False,0,0,0,1,False,False,False,True,0.0659012577336252,-92.0451978312035,Elastic N.V.
RWM,16.3397,18382365.0,30036.23293905,0.0,148.2758919750518,3,148.2758919750518,0.0,131.60230099482197,1,131.60230099482197,False,0,0,1,1,False,False,True,True,6.263138777749695,-94.08056763198864,ProShares Short Russell2000
LAZR,0.3515,22003109.0,773.4092813499999,0.0,92.03020939505485,0,0.0,0.0,200.0,3,187.3067755754434,False,0,1,1,1,False,True,True,True,-272.56403526678514,-119.2879828987455,"Luminar Technologies, Inc. Class A Common Stock"
RENB,1.42,896298.0,127.27431599999998,141.5028916546507,141.5028916546507,5,141.5028916546507,200.0,200.0,4,200.0,True,1,0,1,1,True,False,True,True,-118.3968598285302,-147.66808785263606,Renovaro Inc. Common Stock
IVP,0.0506,167129502.0,845.67528012,0.0,187.3111084400277,4,187.3111084400277,0.0,74.76743556263939,0,0.0,False,0,0,0,1,False,False,False,True,-90.91219669704256,-103.19863753522586,"Inspire Veterinary Partners, Inc. Class A Common Stock"
FI,63.8,8431560.0,53793.3528,0.0,147.99195083914958,4,147.99195083914958,113.03985880269266,113.03985880269266,0,0.0,False,0,1,0,1,False,True,False,True,-56.106176788682966,-285.3206746037743,"Fiserv, Inc."
SHAK,81.2,731928.0,5943.25536,0.0,102.59849288966446,1,102.59849288966446,0.0,200.0,2,200.0,False,0,1,1,1,False,True,True,True,-11.062499195096,-114.67621106120285,Shake Shack Inc.
SKIL,6.5,1354337.0,880.31905,0.0,0.032910597660621016,0,0.0,0.0,137.77473528860045,4,137.77473528860045,False,0,2,1,1,False,True,True,True,-54.57205270196819,-120.3269193581831,Skillsoft Corp.
ZSL,7.4703,5756178.0,4300.037651340001,0.0,61.760974127021804,0,0.0,0.0,135.37704754033183,2,135.37704754033183,False,0,1,0,1,False,True,False,True,-98.9906316159342,-139.19848773304128,ProShares UltraShort Silver
PLRZ,10.9953,92186.0,101.36127258,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,0,0,0,1,False,False,False,True,33.18271565306461,137.16335843105074,Polyrizon Ltd. Ordinary Shares
IGR,4.2689,954492.0,407.46308988000004,0.0,91.23337513301581,0,0.0,0.0,170.14100139743343,2,170.14100139743343,False,0,0,1,1,False,False,True,True,-77.11652481461572,-140.67649145350623,CBRE Global Real Estate Income Fund
LMB,82.25,163305.0,1343.183625,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,0,1,0,1,False,True,False,True,165.015408395388,-28.577383170532638,"Limbach Holdings, Inc Common Stock"
USOI,46.2,72447.0,334.70514000000003,87.17501669968479,87.17501669968479,0,0.0,193.2525298272801,193.2525298272801,2,193.2525298272801,False,0,0,1,1,False,False,True,True,-213.8419680308365,-173.24393233022616,"UBS AG ETRACS Crude Oil Shares Covered Call ETNs due April 24, 2037"
SMCL,5.25,716366.0,376.09215,92.95212463142475,92.95212463142475,0,0.0,200.0,200.0,3,200.0,False,0,0,1,0,False,False,True,False,-189.57994906848964,-88.2086261693664,GraniteShares 2x Long SMCI Daily ETF
RFIX,39.54,743590.0,2940.1548599999996,0.0,145.66669605433185,1,145.66669605433185,0.0,200.0,3,200.0,False,0,0,1,1,False,False,True,True,-71.16787909916137,-124.1815098021064,Simplify Bond Bull ETF
RANG,10.4,144302.0,150.07408,123.69879901613604,130.12773005534567,3,123.69879901613604,0.0,0.0,0,0.0,False,0,0,0,0,False,False,False,False,-126.91699459380041,-50.88856147309121,Range Capital Acquisition Corp. Ordinary Shares
VMAR,1.09,170678271.0,18603.931539,0.0,30.54133077513361,0,0.0,0.0,200.0,4,200.0,False,1,0,1,1,True,False,True,True,21.925295529473072,-90.30879243201535,Vision Marine Technologies Inc. Common Shares
OKTA,89.85,1268986.0,11401.83921,0.0,0.0,0,0.0,0.0,191.93854852899125,2,180.27407286378534,False,0,1,0,0,False,True,False,False,85.05256357805052,42.59748625524502,"Okta, Inc. Class A Common Stock"
ADD,1.5125,1846810.56,279.3300972,166.12790726644545,170.9541477885498,4,166.12790726644545,179.81790891400317,179.81790891400317,3,179.81790891400317,True,0,0,0,1,False,False,False,True,-79.09625367844224,-234.36742730221644,"Color Star Technology Co., Ltd. Class A Ordinary Shares"
SILA,23.31,174093.0,405.81078299999996,0.0,199.99999999999997,2,199.99999999999997,0.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,22.94687639163811,-66.3126224333866,"Sila Realty Trust, Inc."
PARAA,16.91,406723.0,687.768593,200.0,200.0,2,200.0,200.00000000000003,200.00000000000003,2,200.00000000000003,False,0,0,1,1,False,False,True,True,-136.20530205834206,-319.9523795157868,Paramount Global Class A Common Stock
AACT,9.49,956572.0,907.7868279999999,0.02842989691825678,0.02842989691825678,0,0.0,186.70259737184938,186.70259737184938,2,186.70259737184938,False,0,0,1,1,False,False,True,True,-234.23375471279599,-371.3088561172125,Ares Acquisition Corporation II
FRA,11.665,105757.0,123.36554049999998,0.0,91.99882960596526,0,0.0,0.0,168.9388666426001,2,168.9388666426001,False,1,0,1,1,True,False,True,True,-41.5963431786216,-98.49413640775752,"Blackrock Floating Rate Income Strategies Fund, Inc."
UBRL,22.85,102676.0,234.61466000000001,103.27276783157689,103.27276783157689,1,103.27276783157689,200.0,200.0,2,200.0,False,0,1,1,1,False,True,True,True,-148.11926007946332,-149.52444110900444,GraniteShares 2x Long UBER Daily ETF
INHD,0.110601,10727006.0,118.64175906060001,10.987855018500296,10.987855018500296,0,0.0,163.8246597513119,177.78003150546752,4,163.8246597513119,False,0,0,0,0,False,False,False,False,-111.90030149283785,-110.2518652749437,Inno Holdings Inc. Common Stock
WOK,0.062,80696089.0,500.31575180000004,74.1780677344483,74.1780677344483,0,0.0,158.82567499486532,158.82567499486532,2,158.82567499486532,False,0,0,0,0,False,False,False,False,-98.06340146602679,-60.81331928637619,WORK Medical Technology Group LTD Class A Ordinary Shares
BEPC,39.155,529491.0,2073.2220105,0.0,135.50691559110723,3,135.50691559110723,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-82.82284374698875,-18.997488020470808,Brookfield Renewable Corporation Class A Exchangeable Subordinate Voting Shares
AZI,1.7817,34625965.0,6169.308184050001,0.0,151.235134168938,4,151.235134168938,0.0,110.37217260249506,0,0.0,False,0,0,1,0,False,False,True,False,-87.81539695251452,-94.99840025465996,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares
ADS,56.8,463839.0,2634.60552,0.0,0.0,0,0.0,0.0,181.49267160630228,2,181.49267160630228,False,0,0,0,1,False,False,False,True,-90.25492669491761,-103.93425902021369,ALLIANCE DATA SYSTEMS CORP
ZS,230.495,1301681.0,30003.096209500003,181.6974258781564,181.6974258781564,3,181.6974258781564,0.0,0.0,0,0.0,False,1,1,1,1,True,True,True,True,-178.38716844657907,-141.89327209975255,"Zscaler, Inc. Common Stock"
WATT,4.58,549914.0,251.860612,37.93378025891211,38.62474586391783,0,0.0,200.0,200.0,4,200.0,False,0,0,1,1,False,False,True,True,-146.91046066988528,-137.76977756334992,Energous Corporation
DAVA,6.995,306448.0,214.36037600000003,0.0,0.0,0,0.0,0.0,190.20799563394795,2,190.20799563394795,False,0,1,0,1,False,True,False,True,157.88202311684694,-55.79282737521607,Endava plc American Depositary Shares (each representing one Class A Ordinary Share)
UPXI,2.025,2660443.0,538.7397075,71.69696541530078,71.69696541530078,0,0.0,197.21672513934087,197.21672513934087,2,197.21672513934087,False,0,1,1,0,False,True,True,False,-160.40303313597173,-93.35960904057576,"Upexi, Inc. Common Stock"
ARBKL,5.3,5136914.0,2722.5644199999997,0.0,55.39303205964097,0,0.0,148.55796884259308,161.00957654276436,3,148.55796884259308,False,0,0,0,0,False,False,False,False,449.79382227973025,254.86962605453368,Argo Blockchain plc 8.75% Senior Notes due 2026
TRNS,60.84,108755.0,661.66542,0.0,43.62952193590372,0,0.0,0.0,149.0680666682279,3,149.0680666682279,False,0,1,1,0,False,True,True,False,196.70398412390244,-32.4238607613846,Transcat Inc
NLSP,7.62,4762465.0,3628.99833,0.0,120.94352252798343,4,120.94352252798343,48.72933735806747,48.72933735806747,0,0.0,False,1,0,1,1,True,False,True,True,-150.2149730162029,-233.22052602663615,NLS Pharmaceutics Ltd. Ordinary Shares
VEC,32.84,133607.0,438.7653880000001,0.0,0.0,0,0.0,0.0,194.4332467609764,2,194.4332467609764,False,0,0,0,1,False,False,False,True,37.684373728295576,-91.88735509607594,VECTRUS INC COM STK (IN)
KITT,0.8562,2326670.0,199.20948539999998,0.0,0.0,0,0.0,0.0,200.0,3,200.0,False,0,0,0,0,False,False,False,False,-58.337029828452444,-76.31022342725042,"Nauticus Robotics, Inc. Common stock"
JVSA,3.64,1334306.0,485.687384,164.62430302167485,171.21494084270054,3,164.62430302167485,181.35062342964062,181.35062342964062,1,181.35062342964062,False,0,0,1,1,False,False,True,True,-418.42707187740365,-466.6666666666656,JV SPAC Acquisition Corp. Class A Ordinary Share
MASI,133.34,426439.0,5686.137626,68.08661144323705,68.08661144323705,0,0.0,142.42690591820227,142.42690591820227,2,142.42690591820227,False,0,0,1,1,False,False,True,True,-199.25117176840865,-193.96132264944,Masimo Corporation
PCQ,8.69,204382.0,177.607958,0.0,119.15079078193247,3,119.15079078193247,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-95.7951070336389,-104.91300139292072,Pimco California Municipal Income Fund
TRMD,20.02,376555.0,753.86311,159.52520163040379,169.98850800699557,3,159.52520163040379,0.0,0.0,0,0.0,False,1,0,1,1,True,False,True,True,-160.63690993911644,-113.381342337893,TORM plc Class A Common Stock
SABR,1.5,2744566.0,411.6849,0.0,0.2513217917991961,0,0.0,0.0,142.83373131474826,3,142.83373131474826,False,1,1,1,1,True,True,True,True,-99.16405952558303,-117.82671278816514,Sabre Corporation
DM,4.96,1324451.0,656.927696,0.0,0.0,0,0.0,0.0,149.35149573110448,2,149.35149573110448,False,0,0,0,0,False,False,False,False,90.80121060394748,251.7836250349108,"Desktop Metal, Inc."
APD,241.57,1361400.0,32887.3398,0.0,109.43037298586032,1,109.43037298586032,0.0,157.27090984126315,2,157.27090984126315,False,1,0,1,1,True,False,True,True,-53.016541870688556,-103.02732476789565,"Air Products & Chemicals, Inc."
MHUA,7.61,159380.0,121.28818000000001,80.21995025896628,80.21995025896628,0,0.0,145.01568409810764,145.01568409810764,2,145.01568409810764,False,0,1,1,1,False,True,True,True,-124.52046399900125,-129.4284632746032,"Meihua International Medical Technologies Co., Ltd. Ordinary Shares"
WAY,32.9,774236.0,2547.2364399999997,0.0,70.21108587138077,0,0.0,0.0,200.0,2,200.0,False,0,1,1,1,False,True,True,True,-46.37197523726464,-144.5187256487999,Waystar Holding Corp. Common Stock
HPH,6.65,205877.0,136.908205,0.0,0.0,0,0.0,0.0,192.05231060102486,2,192.05231060102486,False,0,0,0,1,False,False,False,True,-20.855352638353825,-32.76273164968795,Highest Performances Holdings Inc. American Depository Shares
MDLZ,54.3,4991095.0,27101.64585,0.0,90.66166637874242,0,0.0,0.0,200.0,3,200.0,False,0,1,1,1,False,True,True,True,-55.37896738061586,-91.72330540648355,"Mondelez International, Inc."
SMCY,8.7001,708116.0,616.0680011600001,118.86708437006743,118.86708437006743,2,118.86708437006743,199.99999999999997,199.99999999999997,3,199.99999999999997,False,0,1,1,0,False,True,True,False,-194.99717645477665,-91.56460966479004,YieldMax SMCI Option Income Strategy ETF
XOMA,26.115,54285.0,141.7652775,0.0,125.3327994697053,3,125.3327994697053,0.0,0.0,0,0.0,False,0,1,1,1,False,True,True,True,-122.71303327587414,-191.83391256439648,XOMA Royalty Corporation Common Stock
AAP,43.095,1505886.0,6489.615717000001,120.3043599913653,124.57428789966947,3,120.3043599913653,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-146.94664596554776,-148.47886826681767,ADVANCE AUTO PARTS INC
LDTC,0.1525,22762537.0,347.12868925,36.174172364341004,36.174172364341004,0,0.0,191.93776568395668,191.93776568395668,2,191.93776568395668,False,0,0,0,1,False,False,False,True,-123.40363165121337,-173.82803453059213,LeddarTech Holdings Inc. Common Shares
OILD,11.14,366362.0,408.127268,0.0,0.0,0,0.0,0.0,152.85076714343018,2,152.85076714343018,False,0,0,0,1,False,False,False,True,208.89437565810823,10.450766652042436,MicroSectors Oil & Gas Exp. & Prod. -3x Inverse Leveraged ETN
ALTS,1.255,1121128.0,140.701564,44.977674487044816,47.34696131886632,0,0.0,200.0,200.0,4,200.0,False,0,0,1,1,False,False,True,True,-130.77250471401084,-115.23597505175036,ALT5 Sigma Corporation Common Stock
SQFT,3.21,1350363.0,433.46652299999994,0.3924774405476358,0.3924774405476358,0,0.0,187.73910649004432,200.0,4,187.73910649004432,False,0,1,1,1,False,True,True,True,-316.19427589837363,-139.2792050017521,"Presidio Property Trust, Inc. Class A Common Stock"
VXX,29.86,7678312.0,22927.439631999998,0.0,58.57362322375175,0,0.0,0.0,189.77252046357884,3,189.77252046357884,False,0,1,0,1,False,True,False,True,-99.93113663927375,-168.5914749415679,iPath Series B S&P 500 VIX Short-Term Futures ETN
HSTM,24.095,50120.0,120.76414,0.0,120.97632527011922,2,120.97632527011922,0.0,155.7236256267914,2,155.7236256267914,False,0,0,0,0,False,False,False,False,-52.20771467724347,-87.44172421804713,HealthStream Inc
PDYN,4.431,491506.0,217.7863086,64.92955159262405,64.92955159262405,0,0.0,166.89273055995562,166.89273055995562,3,166.89273055995562,False,0,1,1,0,False,True,True,False,-179.82638472289304,-109.76182544404668,Palladyne AI Corp. Common Stock
LRN,67.02,469201.0,3144.585102,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,0,1,0,0,False,True,False,False,191.8993154891116,-62.875928206768165,"Stride, Inc."
TNXP,18.58,183975.0,341.82554999999996,0.0,0.0,0,0.0,0.0,179.32337166671272,2,179.32337166671272,False,0,0,0,0,False,False,False,False,31.865838608017118,-24.40144843616978,Tonix Pharmaceuticals Holding Corp.
